UCL_CODE11,UCL_NAME11,HubDist
422055,Wasleys (L),0.010191539828611
422056,Willyaroo (L),0.010979449404325
422057,Wilmington (L),0.008427343767287
422058,Wirrabara (L),0.008822802426781
422059,Woomera (L),0.006463961163855
422060,Yahl (L),0.014200342202444
422061,Yalata (L),0.005072434013853
501001,Perth (WA),0.017454338972657
511001,Bunbury,0.018098603040472
512001,Albany,0.016857338947209
512002,Busselton,0.018525412632942
512003,Ellenbrook,0.017264037144350
512004,Geraldton,0.017912449283837
512005,Kalgoorlie - Boulder,0.011767676955409
513001,Baldivis,0.017612115910925
513002,Broome,0.013263358472724
513003,Karratha,0.016599238354976
513004,Port Hedland,0.015065241964654
514001,Collie,0.017655061923089
514002,Esperance,0.012858931400301
514003,Margaret River,0.018891824068139
514004,Newman,0.013038462540809
514005,Northam,0.016582181323661
515001,Binningup,0.018015639029578
515002,Bridgetown,0.017920489187052
515003,Bullsbrook,0.017194821319210
515004,Capel,0.018283016908343
515005,Carnarvon,0.018808192567950
515006,Dampier,0.016674639758777
515007,Denmark,0.017298210133003
515008,Derby,0.012629925238844
515009,Donnybrook,0.018057328837146
515010,Drummond Cove,0.017931574594206
515011,Dunsborough,0.018735009014595
515012,Exmouth,0.018824854938456
515013,Fitzroy Crossing,0.010716959736289
515014,Harvey,0.017789243931499
515015,Jurien,0.017784730513295
515016,Kalbarri,0.018281332520991
515017,Kambalda West,0.011792364389856
515018,Katanning,0.016527845709405
515019,Kununurra,0.011280734935682
515020,Manjimup,0.018031693206142
515021,Merredin,0.015013089001097
515022,Moora,0.016937465524838
515023,Mount Barker (WA),0.016862898021849
515024,Narrogin,0.016562171329536
515025,Paraburdoo,0.015093477892253
515026,Pinjarra,0.017652794366821
515027,Port Denison - Dongara,0.017702475613792
515028,Tom Price,0.015091538799765
515029,Two Rocks,0.017559699679933
515030,Wagin,0.016550637331476
515031,Waroona,0.017678955670073
515032,Wickham,0.016320918107079
515033,Yanchep,0.017525173892471
515034,York,0.016547110819540
521001,Allanson (L),0.017712676147106
521002,Augusta (L),0.018970400472837
521003,Bakers Hill (L),0.016814558380824
521004,Balgo (L),0.007695968473322
521005,Beverley (L),0.016482600122936
521006,Bidyadanga (Lagrange) (L),0.013149924840361
521007,Boddington - Ranford (L),0.017151546570150
521008,Boyanup (L),0.018105589842796
521009,Boyup Brook (L),0.017643479875870
521010,Brookton (L),0.016498324205673
521011,Bruce Rock (L),0.015259637676539
521012,Brunswick (L),0.017918100107835
521013,Burekup (L),0.017959370898236
521014,Cardup (L),0.017420257726912
521015,Chidlow (L),0.017022653125119
521016,Coolgardie (L),0.012118358264305
521017,Corrigin (L),0.015678600247654
521018,Cowaramup (L),0.018829059626140
521019,Cunderdin (L),0.016040196740101
521020,Dalwallinu (L),0.016208505043753
521021,Denham (L),0.018879186020985
521022,Gabbadah (L),0.017583847916149
521023,Gingin (L),0.017210137105879
521024,Gnarabup - Prevelly (L),0.018975725912958
521025,Gnowangerup (L),0.016238162543692
521026,Goomalling (L),0.016317787568379
521027,Halls Creek (L),0.009482544619505
521028,Hopetoun (L) (WA),0.014394362200991
521029,Jarrahdale (L),0.017384036791717
521030,Kambalda East (L),0.011759590500253
521031,Kellerberrin (L),0.015579903932634
521032,Kojonup (L),0.016950971099683
521033,Lancelin (L),0.017667121153526
521034,Leinster (L),0.011801394362876
521035,Leonora (L),0.011351911677874
521036,Little Grove (L),0.016900805202873
521037,Lower Chittering Valley (L),0.017125479702237
521038,Meekatharra (L),0.013911263852887
521039,Morawa (L),0.016623784555769
521040,Mount Magnet (L),0.014645620562070
521041,Muchea (L),0.017223879975056
521042,Mundijong (L),0.017438000617271
521043,Norseman (L),0.012088507324145
521044,Northampton (L),0.017875016894677
521045,Ocean Beach (L),0.017335007952267
521046,Onslow (L),0.017943850818393
521047,Pannawonica (L),0.016775149663769
521048,Pemberton (L),0.018223851777749
521049,Pingelly (L),0.016487280080877
521050,Quairading (L),0.016007372595316
521051,Roebourne (L),0.016282476964849
521052,Serpentine (L),0.017474322225086
521053,Southern Cross (L),0.013928440451884
521054,Toodyay (L),0.016747167217892
521055,Wongan Hills (L),0.016305594410956
521056,Woodridge Estate (L),0.017508968355038
521057,Wundowie (L),0.016883095304494
521058,Wyndham (L),0.011764335115266
522001,Balingup (L),0.017986921333451
522002,Bardi (One Arm Point) (L),0.013689785127524
522003,Bayulu (L),0.010616969162161
522004,Beagle Bay (L),0.013568602130938
522005,Bickley (L),0.017238802199910
522006,Bremer Bay (L),0.015260287210875
522007,Broomehill Village (L),0.016521876136430
522008,Bullsbrook - West (L),0.017219899083658
522009,Cape Burney (L),0.017923511077576
522010,Carmel (L),0.017239182955217
522011,Carnamah (L),0.016841260501735
522012,Cervantes (L),0.017800003851153
522013,Cookernup (L),0.017770891866279
522014,Coral Bay (L),0.018923109025149
522015,Cranbrook (L),0.016801318348677
522016,Cuballing (L),0.016509051098807
522017,Cue (L),0.014542693984818
522018,Dardanup (L),0.018045661123234
522019,Darkan (L),0.017124639753040
522020,Djarindjin - Lombadina (L),0.013744146923880
522021,Dowerin (L),0.016086789318930
522022,Dwellingup (L),0.017510601080269
522023,Green Head (L),0.017801479216656
522024,Greenbushes (L),0.017949578212679
522025,Herne Hill (L),0.017249508303758
522026,Hilbert (L),0.017396197755884
522027,Jerramungup (L),0.015440581985746
522028,Jigalong (L),0.012028845816886
522029,Kalumburu (L),0.013446102504899
522030,Kendenup (L),0.016834509129222
522031,Kiwirrkurra (L),0.005888734342710
522032,Kondinin (L),0.015379239709376
522033,Koorda (L),0.015555193014550
522034,Kulin (L),0.015547492808465
522035,Lake Grace (L),0.015452655229374
522036,Laverton (L),0.010224066863828
522037,Leeman (L),0.017771819320713
522038,Looma (L),0.011792613375137
522039,Marble Bar (L),0.013716738598331
522040,Mindibungu (L),0.008364118737798
522041,Mingenew (L),0.017182405323941
522042,Mukinbudin (L),0.014889465813983
522043,Mullewa (L),0.017026015364869
522044,Nannup (L),0.018274287330702
522045,Narembeen (L),0.015098938702857
522046,North Dandalup (L),0.017527943866532
522047,Peppermint Grove Beach (L),0.018323533210986
522048,Point Samson (L),0.016284654062041
522049,Ravensthorpe (L),0.014269001346362
522050,Tambellup (L),0.016615099594678
522051,Three Springs (L),0.016929622128087
522052,Tjuntjuntjara (L),0.006048796975319
522053,Upper Swan (L),0.017226995293823
522054,Walpole (L),0.017854132630176
522055,Warburton (L),0.005827729233160
522056,Warmun (L),0.010302595266152
522057,West Swan (L),0.017286887398123
522058,Wickepin (L),0.016198714274620
522059,Williams (L),0.016862342089123
522060,Wiluna (L),0.012189654183019
522061,Wooroloo (L),0.016963707474621
522062,Wyalkatchem (L),0.015754189259126
522063,Yarloop (L),0.017738048426207
522064,Yungngora (L),0.010976538884908
522065,Nullagine (L),0.013115629248002
522066,Papulankutja (L),0.004152513180895
522067,Rottnest Island (L),0.017787831882808
603001,Hobart,0.022169749367836
611001,Launceston,0.021021874401428
612001,Devonport,0.020298170916148
613001,Burnie - Somerset,0.019893944062868
613002,Ulverstone,0.020158048146425
614001,New Norfolk,0.021947214891508
614002,Wynyard,0.019725289720388
615001,Beaconsfield,0.020625041907955
615002,Beauty Point,0.020595362106868
615003,Bridport,0.020889235741487
615004,Deloraine,0.020750266073850
615005,Dodges Ferry - Lewisham,0.022384308165298
615006,Evandale,0.021192973073369
615007,George Town,0.020590384858998
615008,Hadspen,0.021018290690065
615009,Huonville,0.022122513293099
615010,Latrobe,0.020376918707199
615011,Legana,0.020913213648975
615012,Longford,0.021126817325503
615013,Margate,0.022272424091308
615014,Midway Point,0.022272945876682
615015,Penguin,0.020052972801720
615016,Perth (Tas.),0.021139742260944
615017,Port Sorell,0.020393738912853
615018,Queenstown,0.020432864638308
615019,Scottsdale,0.021088680832955
615020,Sheffield,0.020424918389816
615021,Smithton,0.019215606715588
615022,Sorell,0.022283008349092
615023,St Helens,0.021749782167880
615024,Westbury,0.020878913339557
621001,Bicheno (L),0.022146016715625
621002,Campbell Town (L),0.021619888291231
621003,Clifton Beach (L),0.022409233609100
621004,Cressy (L),0.021158286528706
621005,Currie (L),0.017685842858865
621006,Cygnet (L),0.022242827118012
621007,Fern Tree (L),0.022196388998504
621008,Geeveston (L),0.022147217487346
621009,Gravelly Beach (L),0.020788032797048
621010,Grindelwald (L),0.020866387471306
621011,Howden (L),0.022285141014929
621012,Lanena - Blackwall (L),0.020810898476644
621013,Lower Snug - Coningham (L),0.022305255625962
621014,Oatlands (L),0.021804698563669
621015,Orford (L),0.022345091242658
621016,Primrose Sands (L),0.022435447952391
621017,Railton (L),0.020459021547192
621018,Ranelagh (L),0.022103117070576
621019,Richmond (L) (Tas.),0.022168362450686
621020,Rosebery (L),0.020190795703461
621021,Scamander (L),0.021834797375784
621022,Snug (L),0.022290176087384
621023,South Arm (L),0.022368869461785
621024,St Marys (L),0.021869299113131
621025,Stieglitz (L),0.021772226495884
621026,Strahan (L),0.020342084582119
621027,Sulphur Creek (L),0.020003888973171
621028,Swansea (L),0.022171693038843
621029,Triabunna (L),0.022328495150110
621030,Zeehan (L),0.020142816525702
622001,Bagdad (L),0.021919989173434
622002,Binalong Bay (L),0.021730024036679
622003,Bothwell (L),0.021623659753307
622004,Bracknell (L),0.021032319591319
622005,Branxholm (L),0.021260586231813
622006,Campania (L),0.022104000817915
622007,Carrick (L),0.020999665450331
622008,Collinsvale (L),0.022081526337459
622009,Cremorne (L),0.022392603582427
622010,Dilston (L),0.020885806586682
622011,Dover (L),0.022313208643865
622012,Dunalley (L),0.022532993949317
622013,Eaglehawk Neck (L),0.022704321531517
622014,Electrona (L),0.022281677633148
622015,Exeter (L) (Tas.),0.020792120674147
622016,Fingal (L),0.021761436916405
622017,Forth (L),0.020226095449372
622018,Franklin (L),0.022144875712461
622019,Gawler (L),0.020166823551183
622020,Heybridge (L),0.019969981734360
622021,Hillwood (L),0.020779180901269
622022,Kempton (L),0.021855802686007
622023,Kettering (L),0.022324516840646
622024,Lilydale (L),0.020945693363744
622025,Low Head (L),0.020520932702823
622026,Maydena (L),0.021640720489257
622027,Mole Creek (L),0.020603650696604
622028,Nubeena (L),0.022643737009962
622029,Opossum Bay (L),0.022334782804896
622030,Ridgley (L),0.019913809033264
622031,Ringarooma (L),0.021308271696090
622032,Ross (L),0.021698033570970
622033,Sisters Beach (L),0.019552855713492
622034,Stanley (L),0.019266557113273
622035,Swan Point (L),0.020773422240113
622036,Waratah (L),0.019941343982178
622037,White Beach (L),0.022644739165651
622038,Tullah (L),0.020212732028888
703001,Darwin,0.014081288527750
712001,Alice Springs,0.003090846836205
714001,Katherine,0.011978554016617
715001,Galiwinku,0.014760241809904
715002,Gunbalanya (Oenpelli),0.014135758303005
715003,Maningrida,0.014500607636339
715004,Milingimbi,0.014556902687833
715005,Ngukurr,0.011939654694045
715006,Nhulunbuy,0.014914346193471
715007,Tennant Creek,0.007015986700389
715008,Wadeye,0.012535206974199
715009,Wurrumiyanga (Nguiu),0.014791377363480
721001,Ali Curung (L),0.005750535876920
721002,Alyangula (L),0.013216124289860
721003,Angurugu (L),0.013102989034048
721004,Borroloola (L),0.011080468467530
721005,Daguragu - Kalkarindji (L),0.009160062846712
721006,Gapuwiyak (L),0.014341679830773
721007,Hermannsburg (L),0.002533293187903
721008,Howard Springs (L),0.014018057681776
721009,Humpty Doo (L),0.013926161803622
721010,Jabiru (L),0.013778581614471
721011,Lajamanu (L),0.008299272701577
721012,Numbulwar (L),0.012612558793592
721013,Ramingining (L),0.014335299276934
721014,Santa Teresa (Ltyentye Purte) (L),0.003042391160000
721015,Wugular (Beswick) (L),0.011904372134034
721016,Yirrkala (L),0.014882850992564
721017,Yuendumu (L),0.004230383840297
721018,Yulara (L),0.001894741250403
722001,Adelaide River (L),0.013268524297197
722002,Alpurrurulam (L),0.007700046635527
722003,Amoonguna (L),0.003076416930995
722004,Ampilatwatja (L),0.005557614143757
722005,Areyonga (L),0.002360135846951
722006,Barunga (L),0.011923578168554
722007,Batchelor (L),0.013458869010328
722008,Binjari (L),0.011893330520262
722009,Bulman - Weemol (L),0.012923396748853
722010,Canteen Creek (L),0.006615033296639
722011,Elliott (L),0.008958534959430
722012,Ilparpa (L),0.003035358709992
722013,Jilkminggan (L),0.011513954653138
722014,Kaltukatjara (Docker River) (L),0.003665624956885
722015,Laramba (L),0.003914027424290
722016,Mataranka (L),0.011533982531549
722017,Milikapiti (L),0.015123977497215
722018,Miniyeri (L),0.011339879506556
722019,Minjilang (L),0.015292620051301
722020,Mutitjulu (L),0.001727847248050
722021,Nauiyu Nambiyu (Daly River) (L),0.012813714545605
722022,Nganmarriyanga (Palumpa) (L),0.012366682933741
722023,Nyirripi (L),0.004216512191937
722024,Papunya (L),0.003274085903483
722025,Pine Creek (L),0.012631151317391
722026,Pirlangimpi (L),0.015179672570469
722027,Robinson River (Mungoorbada) (L),0.010709344754555
722028,Titjikala (L),0.002425381189603
722029,Umbakumba (L),0.013319979699411
722030,Wagait Beach - Mandorah (L),0.014102040284365
722031,Walungurru (Kintore) (L),0.004378483031869
722032,Warruwi (L),0.014816594180354
722033,Willowra (L),0.005182469350080
722034,Wutunugurra (L),0.006620544048549
722035,Yarralin (L),0.010110720489953
722036,Yuelamu (L),0.004184773911380
802001,Canberra - Queanbeyan (Canberra Part),0.018922803213654
822001,Hall (L),0.018807671407777
922002,Jervis Bay (L),0.020255171121783
