UCL_CODE11,UCL_NAME11,fraction_with_internet,score_internet
315049,Kilcoy,0.6987148976677773,0.7657480468822313
315050,Kingsthorpe,0.8684456928838952,0.951762436107847
315051,Kowanyama,0.6647173489278753,0.7284888491275245
315052,Kuranda,0.7370689655172413,0.807781718475248
315053,Laidley,0.707815520574427,0.7757217632570211
315054,Landsborough,0.8400330396475771,0.9206239362775521
315055,Longreach,0.6947916666666667,0.7614484298473063
315056,Lowood,0.7367375322869064,0.8074184882798594
315057,Macleay Island,0.7062196735774151,0.773972814257703
315058,Malanda,0.7575422086908387,0.8302191189455345
315059,Maleny,0.8180821917808219,0.8965671730147642
315060,Marian,0.7479253112033195,0.8196795977578298
315061,Meringandan West,0.8684456928838952,0.951762436107847
315062,Middlemount,0.7282218597063621,0.7980858410610779
315063,Miles,0.6567164179104478,0.7197203266296005
315064,Millmerran,0.6213235294117647,0.6809319233311302
315065,Mirani,0.7479253112033195,0.8196795977578298
315066,Monto,0.5712676056338029,0.6260737458458617
315067,Mooloolah,0.8400330396475771,0.9206239362775521
315068,Moore Park,0.7256358959702772,0.7952517857306063
315069,Mossman,0.6722630290311298,0.736758444953736
315070,Mount Cotton,0.9124605678233438,1
315071,Mount Morgan,0.5657992565055762,0.6200807754961717
315072,Moura,0.69004329004329,0.7562445045591113
315073,Mundubbera,0.5959972862957937,0.6531759369257273
315074,Murgon,0.6272896203875763,0.6874703877713455
315075,Nanango,0.671674339714078,0.7361132780963274
315076,Nelly Bay,0.6762962962962963,0.74117865488652
315077,Oakey,0.7204222788496542,0.7895379858093012
315078,Palm Island,0.5745967741935484,0.6297223074134999
315079,Palmwoods,0.8509052183173589,0.932539167524988
315080,Pittsworth,0.7270495827196858,0.7968010984343661
315081,Pomona,0.8223441039704305,0.9012379635561848
315082,Port Douglas - Craiglie,0.7424012158054711,0.8136255329657195
315083,Proserpine,0.6913868613138686,0.757716975061353
315084,Rainbow Beach,0.6709969788519637,0.7353709327435524
315085,Rangewood,0.8924154987633965,0.9780318517130396
315086,River Heads,0.8205585264408793,0.8992810817001167
315087,Rosewood,0.745041122399613,0.8165187063117625
315088,Russell Island,0.7062196735774151,0.773972814257703
315089,Samford Valley - Highvale,0.9100738396624473,0.9973842944615239
315090,Sarina,0.7087703637580897,0.7767682119665149
315091,St George,0.6428571428571429,0.7045314236325473
315092,Stanthorpe,0.676936243046641,0.7418799967010724
315093,Thursday Island,0.5813308687615527,0.6371024559979679
315094,Tieri,0.6536890824938743,0.7164025554038311
315095,Tin Can Bay,0.6709969788519637,0.7353709327435524
315096,Toogoom,0.7072261072261072,0.7750758029063993
315097,Tully,0.6805143422354105,0.7458013707471914
315098,Walkerston,0.7860696517412935,0.8614834212687642
315099,Walloon,0.745041122399613,0.8165187063117625
315100,Weipa,0.7588904694167852,0.8316967287990351
315101,Westbrook,0.8263780406159339,0.9056589070881627
315102,Wondai,0.6272896203875763,0.6874703877713455
315103,Wongaling Beach,0.6805143422354105,0.7458013707471914
315104,Woodford,0.7583686033089649,0.8311247960205423
315105,Wyreema,0.8382032272132578,0.918618575718592
315106,Yandina,0.8158574380165289,0.8941289813353143
315107,Yarrabah,0.46530612244897956,0.5099465542483199
321001,Agnes Water (L),0.713303540735648,0.7817362918347465
321002,Aldershot (L),0.7072261072261072,0.7750758029063993
321003,Allora (L),0.7035848047084002,0.771085161944902
321004,Apple Tree Creek (L),0.6987300094073378,0.7657646084083874
321005,Aratula (L),0.730037190986655,0.800075331176386
321006,Armstrong Beach (L),0.7087703637580897,0.7767682119665149
321007,Badu Island (L),0.6311926605504588,0.6917478769040464
321008,Beechmont (L),0.8161343917297397,0.89443250537019
321009,Belvedere (L),0.6375856615709015,0.6987542081866059
321010,Benaraby (L),0.7704057279236277,0.8443167355290925
321011,Biggenden (L),0.5959972862957937,0.6531759369257273
321012,Black Mountain (L),0.8223441039704305,0.9012379635561848
321013,Black River (L),0.7396768402154399,0.8106397868566791
321014,Blackall (L),0.6781456953642384,0.7432054811770564
321015,Blackbutt (L),0.671674339714078,0.7361132780963274
321016,Blue Mountain Heights (L),0.8776848293013791,0.9618879546708287
321017,Bluewater (L),0.7396768402154399,0.8106397868566791
321018,Bluewater Park (L),0.7396768402154399,0.8106397868566791
321019,Booral (L),0.8205585264408793,0.8992810817001167
321020,Bouldercombe (L),0.7374301675977654,0.8081775734779313
321021,Boyland (L),0.8161343917297397,0.89443250537019
321022,Brandon (L),0.6997032640949555,0.7668312349804699
321023,Cambooya (L),0.8382032272132578,0.918618575718592
321024,Campwin Beach (L),0.7087703637580897,0.7767682119665149
321025,Canungra (L),0.8161343917297397,0.89443250537019
321026,Capella (L),0.6536890824938743,0.7164025554038311
321027,Coochiemudlo Island (L),0.7062196735774151,0.773972814257703
321028,Coominya (L),0.7367375322869064,0.8074184882798594
321029,Cooran (L),0.8223441039704305,0.9012379635561848
321030,Cooroibah (L),0.8223441039704305,0.9012379635561848
321031,Cooya Beach (L),0.6722630290311298,0.736758444953736
321032,Curra (L),0.7496563101457245,0.8215766648788062
321033,D'Aguilar (L),0.7583686033089649,0.8311247960205423
321034,Deebing Heights (L),0.8848101265822785,0.969696837084122
321035,Delaneys Creek (L),0.7583686033089649,0.8311247960205423
321036,Dunwich (L),0.7062196735774151,0.773972814257703
321037,Elliott Heads (L),0.7856254319281272,0.8609965839972906
321038,Eumundi (L),0.8158574380165289,0.8941289813353143
321039,Flaxton (L),0.8036880522474068,0.880792091832076
321040,Forest Acres (L),0.8223441039704305,0.9012379635561848
321041,Gin Gin (L),0.662431941923775,0.7259841852716912
321042,Glendale (L),0.8432732316227461,0.9241749850454988
321043,Glenden (L),0.7282218597063621,0.7980858410610779
321044,Gleneagle (L),0.7036826119969628,0.7711923526466282
321045,Glenore Grove (L),0.707815520574427,0.7757217632570211
321046,Glenview (L),0.8400330396475771,0.9206239362775521
321047,Glenwood (L),0.6887631366208569,0.7548415360719504
321048,Goldsborough (L),0.7768488745980707,0.851378023327877
321049,Gooburrum (L),0.6988150098749177,0.7658577636312841
321050,Goombungee (L),0.6906349666570021,0.7568929453077603
321051,Gowrie Junction (L),0.8684456928838952,0.951762436107847
321052,Helidon (L),0.7703444832750874,0.844249615205541
321053,Herberton (L),0.6053388090349076,0.6634136645257241
321054,Hope Vale (L),0.49817073170731707,0.5459641208339482
321055,Horn Island (L),0.5813308687615527,0.6371024559979679
321056,Horseshoe Bay (L),0.6762962962962963,0.74117865488652
321057,Hughenden (L),0.6781376518218624,0.7431966659551612
321058,Inglewood (L) (Qld),0.6273083379966424,0.6874909011060869
321059,Jandowae (L),0.7075604053000779,0.7754421727921338
321060,Kalbar (L),0.730037190986655,0.800075331176386
321061,Karumba (L),0.5728643216080402,0.6278236471901426
321062,Kiels Mountain (L),0.8198198198198198,0.8984715052130782
321063,Killarney (L),0.7150635208711433,0.7836651205398528
321064,Kinka Beach (L),0.7199671996719967,0.7890392473501227
321065,Kooralbyn (L),0.7036826119969628,0.7711923526466282
321066,Kureelpa (L),0.8036880522474068,0.880792091832076
321067,Kurrimine Beach (L),0.7137921105672329,0.7822717339665094
321068,Laidley Heights (L),0.707815520574427,0.7757217632570211
321069,Logan Village (L),0.8369369369369369,0.9172308003768678
321070,Lower Beechmont (L),0.808953341740227,0.8865625214577424
321071,Mapleton (L),0.8036880522474068,0.880792091832076
321072,Marburg (L),0.745041122399613,0.8165187063117625
321073,Mareeba - South (L),0.6342756183745583,0.6951266068270872
321074,Maudsland (L),0.8548208348725527,0.9368304396010344
321075,Minden Village (L),0.7367375322869064,0.8074184882798594
321076,Mission Beach (L),0.6805143422354105,0.7458013707471914
321077,Mitchell (L),0.6733416770963705,0.7379405761090733
321078,Mount Nathan (L),0.7765161290322581,0.8510133548944713
321079,Mulambin (L),0.7622883670125614,0.8354206131131615
321080,Mundoolun (L),0.8461158453748302,0.9272903128221994
321081,Napranum (L),0.49817073170731707,0.5459641208339482
321082,Nome (L),0.7758923346986542,0.8503297151235034
321083,Normanton (L),0.5728643216080402,0.6278236471901426
321084,Oakhurst (L),0.6794582392776524,0.7446439476266752
321085,Pacific Haven (L),0.7072261072261072,0.7750758029063993
321086,Pie Creek (L),0.7496563101457245,0.8215766648788062
321087,Plainland (L),0.707815520574427,0.7757217632570211
321088,Point Lookout (L),0.7062196735774151,0.773972814257703
321089,Pormpuraaw (L),0.6647173489278753,0.7284888491275245
321090,Prince Henry Heights (L),0.798158287705326,0.8747318140106771
321091,Quilpie (L),0.593170007423905,0.6500774152234327
321092,Ravenshoe (L),0.6053388090349076,0.6634136645257241
321093,Richmond (L) (Qld),0.6781376518218624,0.7431966659551612
321094,Ripley (L),0.8848101265822785,0.969696837084122
321095,Rubyvale (L),0.6536890824938743,0.7164025554038311
321096,Samford Village (L),0.9100738396624473,0.9973842944615239
321097,Sapphire (L),0.6536890824938743,0.7164025554038311
321098,Seaforth (L),0.7242098986285033,0.793688981383701
321099,Sharon (L),0.7256358959702772,0.7952517857306063
321100,Sloping Hummock (L),0.7856254319281272,0.8609965839972906
321101,South Mission Beach (L),0.6805143422354105,0.7458013707471914
321102,Springsure (L),0.6536890824938743,0.7164025554038311
321103,Sunshine Acres (L),0.8205585264408793,0.8992810817001167
321104,Tara (L),0.5332581736189402,0.5844177736809129
321105,Taroom (L),0.69004329004329,0.7562445045591113
321106,Texas (L),0.6273083379966424,0.6874909011060869
321107,Thagoona (L),0.745041122399613,0.8165187063117625
321108,The Palms (L),0.7496563101457245,0.8215766648788062
321109,Tolga (L),0.709825327510917,0.7779243865893196
321110,Tolga - West (L),0.709825327510917,0.7779243865893196
321111,Toogoolawah (L),0.6762719495722648,0.7411519723920759
321112,Toorbul (L),0.7713349713349713,0.8453351284811959
321113,Wallangarra (L),0.7119006849315068,0.7801988491729911
321114,Wangan (L),0.7137921105672329,0.7822717339665094
321115,Winton (L),0.5815931941221965,0.6373899482687512
321116,Withcott (L),0.7703444832750874,0.844249615205541
321117,Witta (L),0.8180821917808219,0.8965671730147642
321118,Wonga Beach (L),0.6722630290311298,0.736758444953736
321119,Woodgate (L),0.6987300094073378,0.7657646084083874
321120,Woorabinda (L),0.6661704503163379,0.7300813578229183
321121,Yabulu (L),0.7396768402154399,0.8106397868566791
321122,Yarraman (L),0.6906349666570021,0.7568929453077603
321123,Yungaburra (L),0.7575422086908387,0.8302191189455345
322001,Alligator Creek (L),0.7758923346986542,0.8503297151235034
322002,Alpha (L),0.6781456953642384,0.7432054811770564
322003,Alva Beach (L),0.6997032640949555,0.7668312349804699
322004,Amity Point (L),0.7062196735774151,0.773972814257703
322005,Aramac (L),0.6781456953642384,0.7432054811770564
322006,Arcadia Bay (L),0.6762962962962963,0.74117865488652
322007,Augathella (L),0.6615628299894404,0.7250316926764135
322008,Bakers Creek (L),0.7703426124197003,0.8442475648644597
322009,Balgal Beach (L),0.7396768402154399,0.8106397868566791
322010,Baralaba (L),0.69004329004329,0.7562445045591113
322011,Bauple Forest (L),0.6887631366208569,0.7548415360719504
322012,Beerburrum (L),0.817752596789424,0.8962059574148571
322013,Beerburrum - North (L),0.817752596789424,0.8962059574148571
322014,Bell (L),0.7075604053000779,0.7754421727921338
322015,Bingil Bay (L),0.7137921105672329,0.7822717339665094
322016,Bluff (L),0.6661704503163379,0.7300813578229183
322017,Boigu Island (L),0.6311926605504588,0.6917478769040464
322019,Boreen Point (L),0.8223441039704305,0.9012379635561848
322020,Boulia (L),0.5815931941221965,0.6373899482687512
322021,Brightview (L),0.707815520574427,0.7757217632570211
322022,Burketown (L),0.5728643216080402,0.6278236471901426
322023,Burrum Heads - East (L),0.7072261072261072,0.7750758029063993
322024,Burrum Heads - South (L),0.7072261072261072,0.7750758029063993
322025,Cabbage Tree Point (L),0.7994227994227994,0.876117640162584
322026,Carmoo (L),0.6805143422354105,0.7458013707471914
322027,Cecil Plains (L),0.6213235294117647,0.6809319233311302
322029,Coen (L),0.49817073170731707,0.5459641208339482
322030,Cordalba (L),0.6987300094073378,0.7657646084083874
322032,Dimbulah (L),0.6058295964125561,0.663951536949975
322033,Dirranbandi (L),0.6428571428571429,0.7045314236325473
322034,Donnybrook (L),0.7713349713349713,0.8453351284811959
322035,Duaringa (L),0.6661704503163379,0.7300813578229183
322036,Eidsvold (L),0.5712676056338029,0.6260737458458617
322037,El Arish (L),0.7137921105672329,0.7822717339665094
322038,Erakala (L),0.8344232278315459,0.9144759316252379
322039,Erub (Darnley) Island (L),0.6311926605504588,0.6917478769040464
322040,Eton (L),0.7860696517412935,0.8614834212687642
322041,Farleigh (L),0.8344232278315459,0.9144759316252379
322042,Finch Hatton (L),0.7479253112033195,0.8196795977578298
322043,Flying Fish Point (L),0.6375856615709015,0.6987542081866059
322044,Forest Hill (L),0.707815520574427,0.7757217632570211
322045,Georgetown (L),0.4893048128342246,0.5362476254743274
322046,Giru (L),0.6997032640949555,0.7668312349804699
322047,Goomeri (L),0.65848934796643,0.7216633476416882
322048,Gowrie Mountain (L),0.7204222788496542,0.7895379858093012
322049,Grasstree Beach (L),0.7087703637580897,0.7767682119665149
322050,Greenmount (L),0.7430851063829788,0.8143750344802222
322051,Haliday Bay - Ball Bay (L),0.7242098986285033,0.793688981383701
322052,Halifax (L),0.6955017301038062,0.762226615187231
322053,Hammond Island (L),0.6311926605504588,0.6917478769040464
322054,Harrisville (L),0.730037190986655,0.800075331176386
322056,Iama (Yam) Island (L),0.6311926605504588,0.6917478769040464
322057,Imbil (L),0.7496563101457245,0.8215766648788062
322058,Injinoo (L),0.6442731277533039,0.7060832549621343
322059,Injune (L),0.6733416770963705,0.7379405761090733
322060,Julia Creek (L),0.6781376518218624,0.7431966659551612
322061,Kalamia Estate (L),0.6482633488854329,0.710456289011866
322062,Kenilworth (L),0.8036880522474068,0.880792091832076
322063,Keppel Sands (L),0.7021439509954058,0.7695060759396496
322064,Kilkivan (L),0.65848934796643,0.7216633476416882
322065,Lamb Island (L),0.7062196735774151,0.773972814257703
322066,Lockhart River (L),0.49817073170731707,0.5459641208339482
322067,Lockrose (L),0.707815520574427,0.7757217632570211
322068,Lucinda (L),0.6955017301038062,0.762226615187231
322069,Maaroom (L),0.6887631366208569,0.7548415360719504
322070,Mabuiag Island (L),0.6311926605504588,0.6917478769040464
322071,Mapoon (L),0.49817073170731707,0.5459641208339482
322072,Mer (Murray) Island (L),0.6311926605504588,0.6917478769040464
322073,Merinda (L),0.6150234741784038,0.6740274548472048
322074,Meringandan (L),0.8776848293013791,0.9618879546708287
322075,Midge Point (L),0.7242098986285033,0.793688981383701
322076,Millaa Millaa (L),0.7575422086908387,0.8302191189455345
322077,Miriam Vale (L),0.713303540735648,0.7817362918347465
322078,Mirriwinni (L),0.6698564593301436,0.7341209943220588
322079,Mount Garnet (L),0.6053388090349076,0.6634136645257241
322080,Mount Julian (L),0.6913868613138686,0.757716975061353
322081,Mount Larcom (L),0.7704057279236277,0.8443167355290925
322082,Mount Nebo (L),0.9100738396624473,0.9973842944615239
322083,Mount Perry (L),0.5712676056338029,0.6260737458458617
322084,Mourilyan (L),0.7137921105672329,0.7822717339665094
322085,Murphys Creek (L),0.7703444832750874,0.844249615205541
322086,Nahrunda (L),0.7496563101457245,0.8215766648788062
322087,Nebo (L),0.7282218597063621,0.7980858410610779
322088,New Mapoon (L),0.6442731277533039,0.7060832549621343
322089,Newell (L),0.6722630290311298,0.736758444953736
322090,Oak Beach (L),0.7424012158054711,0.8136255329657195
322091,Oakwood (L),0.6988150098749177,0.7658577636312841
322092,Peachester (L),0.8027981345769487,0.8798167974447458
322093,Peak Crossing (L),0.730037190986655,0.800075331176386
322094,Picnic Bay (L),0.6762962962962963,0.74117865488652
322095,Placid Hills (L),0.7703444832750874,0.844249615205541
322096,Poona (L),0.6887631366208569,0.7548415360719504
322097,Proston (L),0.6272896203875763,0.6874703877713455
322098,Saibai Island (L),0.6311926605504588,0.6917478769040464
322099,Sarina Beach (L),0.7087703637580897,0.7767682119665149
322100,Saunders Beach (L),0.7396768402154399,0.8106397868566791
322101,Scottville (L),0.6150234741784038,0.6740274548472048
322102,Seisia (L),0.6442731277533039,0.7060832549621343
322103,South Bingera (L),0.6987300094073378,0.7657646084083874
322104,South Johnstone (L),0.7137921105672329,0.7822717339665094
322105,Southbrook (L),0.7270495827196858,0.7968010984343661
322106,Springbrook (L),0.808953341740227,0.8865625214577424
322107,St Pauls (L),0.6311926605504588,0.6917478769040464
322108,Surat (L),0.6733416770963705,0.7379405761090733
322109,Tambo (L),0.6781456953642384,0.7432054811770564
322110,Tamborine (L),0.8161343917297397,0.89443250537019
322111,Tarzali (L),0.7575422086908387,0.8302191189455345
322112,Taylors Beach (L),0.6955017301038062,0.762226615187231
322113,Thangool (L),0.69004329004329,0.7562445045591113
322114,Thargomindah (L),0.593170007423905,0.6500774152234327
322115,The Caves (L),0.8432732316227461,0.9241749850454988
322116,Theodore (L),0.69004329004329,0.7562445045591113
322117,Tiaro (L),0.6887631366208569,0.7548415360719504
322118,Tinaroo (L),0.7575422086908387,0.8302191189455345
322119,Toolakea (L),0.7396768402154399,0.8106397868566791
322120,Torbanlea (L),0.7072261072261072,0.7750758029063993
322121,Trebonne (L),0.6955017301038062,0.762226615187231
322122,Tully Heads (L),0.6805143422354105,0.7458013707471914
322123,Umagico (L),0.6442731277533039,0.7060832549621343
322124,Walkamin (L),0.709825327510917,0.7779243865893196
322125,Walligan (L),0.8205585264408793,0.8992810817001167
322126,Wallumbilla (L),0.6733416770963705,0.7379405761090733
322127,Wandoan (L),0.6567164179104478,0.7197203266296005
322129,Weyba Downs (L),0.8223441039704305,0.9012379635561848
322130,Wujal Wujal (L),0.49817073170731707,0.5459641208339482
322131,Wurdong Heights (L),0.7704057279236277,0.8443167355290925
322132,Yangan (L),0.7150635208711433,0.7836651205398528
322133,Yelarbon (L),0.6273083379966424,0.6874909011060869
322134,Yorke Island (L),0.6311926605504588,0.6917478769040464
322135,Yuleba (L),0.6733416770963705,0.7379405761090733
322136,Camooweal (L),0.5618709295441089,0.6157755736058168
322137,Chillagoe (L),0.6058295964125561,0.663951536949975
322138,Daintree (L),0.6722630290311298,0.736758444953736
322139,Grantham (L),0.7703444832750874,0.844249615205541
322140,Seventeen Seventy (L),0.713303540735648,0.7817362918347465
322141,Willows Gemfields (L),0.6536890824938743,0.7164025554038311
401001,Adelaide,0.8007246376811594,0.8775443738804755
412001,Gawler,0.8284254807692307,0.9079027740841699
412002,Mount Gambier,0.7454140236584947,0.8169273828858871
412003,Victor Harbor - Goolwa,0.7533161750148486,0.8255876490223233
413001,Crafers - Bridgewater,0.8901268956979264,0.9755236851728355
413002,Mount Barker (SA),0.8254688445251058,0.9046624847518013
413003,Murray Bridge,0.6885406464250735,0.7545977006629155
413004,Port Augusta,0.6440058479532164,0.7057903329340349
413005,Port Lincoln,0.73,0.8000345721694037
413006,Port Pirie,0.6434884108721027,0.7052232540931948
414001,Nuriootpa,0.7664845173041894,0.8400193327067521
414002,Strathalbyn,0.7948990435706695,0.8711598852615462
415001,Angaston,0.7887896019496344,0.864464317434863
415002,Angle Vale,0.8380860318994683,0.91849013694773185
415003,Balaklava,0.7104795737122558,0.778641399712308
415004,Balhannah,0.8261255924170616,0.905382239572026
415005,Barmera,0.7037993360383622,0.771320274932276
415006,Berri,0.6450053705692803,0.7068857475210436
415007,Bordertown,0.7148274554417899,0.7834064075196108
415008,Ceduna,0.6622340425531915,0.7257672998767907
415009,Clare,0.7555425904317387,0.8280276617696151
415010,Coober Pedy,0.5140997830802603,0.5634213698753414
415011,Crystal Brook,0.7322775263951734,0.8025305993682627
415012,Freeling,0.7940395396872234,0.8702179224921343
415013,Hahndorf,0.8384146341463414,0.9188502645614183
415014,Jamestown,0.713855421686747,0.7823411190136519
415015,Kadina,0.6858325666973321,0.7516298138048548
415016,Kapunda,0.7940395396872234,0.8702179224921343
415017,Kingscote,0.7195715676728335,0.7886056592991814
415018,Kingston SE,0.6976463488231744,0.7645769838442396
415019,Lewiston,0.7893931667516573,0.8651257868980997
415020,Lobethal,0.8261255924170616,0.905382239572026
415021,Loxton,0.7200357781753131,0.7891144051221236
415022,Lyndoch,0.8405270331667424,0.9211653224333876
415023,Maitland (SA),0.690618136178224,0.7568745001503786
415024,Mannum,0.6721311475409836,0.7366139110475084
415025,McLaren Flat,0.8204798628963154,0.8991948713504995
415026,McLaren Vale,0.8204798628963154,0.8991948713504995
415027,Millicent,0.6827094474153298,0.7482070694231964
415028,Moonta,0.6924150767798977,0.7588438352263701
415029,Mount Compass,0.7908678982223771,0.8667420008176095
415030,Nairne,0.8621964097148891,0.9449136106469139
415031,Naracoorte,0.7341040462427746,0.8045323514570771
415032,Normanville,0.7530766177054387,0.8253251091188386
415033,Penola,0.7288,0.7987194468452895
415034,Peterborough,0.647898493259318,0.710056429950575
415035,Quorn,0.6222222222222222,0.6819168347258235
415036,Renmark,0.6478942213516161,0.7100517482055742
415037,Robe,0.6976463488231744,0.7645769838442396
415038,Roxby Downs,0.8508033664881408,0.9324275442583946
415039,Streaky Bay,0.6189189189189189,0.6782966198696536
415040,Tailem Bend,0.7024756852343059,0.769869636021694
415041,Tanunda,0.7548353371667538,0.827252556203495
415042,Tumby Bay,0.7141335227272727,0.7826459004478667
415043,Two Wells,0.7893931667516573,0.8651257868980997
415044,Waikerie,0.6846782794169926,0.7503647867767904
415045,Wallaroo,0.6541512427287149,0.716909054261029
415046,Williamstown,0.8405270331667424,0.9211653224333876
415047,Willunga,0.8590138674884438,0.94142574241603
415048,Woodside,0.8261255924170616,0.905382239572026
421001,Andamooka Opal Fields (L),0.4820747520976354,0.5283239288330179
421002,Ardrossan (L),0.690618136178224,0.7568745001503786
421003,Birdwood (L),0.8473960436011304,0.9286933304116105
421004,Burra (L),0.6906474820143885,0.7569066613606263
421005,Cleve (L),0.6787723785166241,0.7438922869136382
421006,Cockatoo Valley (L),0.8405270331667424,0.9211653224333876
421007,Coffin Bay (L),0.7141335227272727,0.7826459004478667
421008,Cowell (L),0.6787723785166241,0.7438922869136382
421009,Cummins (L),0.7141335227272727,0.7826459004478667
421010,Echunga (L),0.8384146341463414,0.9188502645614183
421011,Eudunda (L),0.6906474820143885,0.7569066613606263
421012,Gladstone (L),0.713855421686747,0.7823411190136519
421013,Greenock (L),0.7940395396872234,0.8702179224921343
421014,Gumeracha (L),0.8473960436011304,0.9286933304116105
421015,Hamley Bridge (L),0.7104795737122558,0.778641399712308
421016,Houghton (L),0.8473960436011304,0.9286933304116105
421017,Kanmantoo (L),0.8224728487886382,0.9013790598651628
421018,Keith (L),0.7148274554417899,0.7834064075196108
421019,Kimba (L),0.6787723785166241,0.7438922869136382
421020,Lameroo (L),0.6770833333333334,0.7420411985018727
421021,Leigh Creek (L),0.4820747520976354,0.5283239288330179
421022,Macclesfield (L),0.8224728487886382,0.9013790598651628
421023,Mallala (L),0.7071260767423649,0.7749661757211053
421024,Meadows (L),0.8224728487886382,0.9013790598651628
421025,Meningie (L),0.7024756852343059,0.769869636021694
421026,Milang (L),0.7908678982223771,0.8667420008176095
421027,Minlaton (L),0.690618136178224,0.7568745001503786
421028,Mount Pleasant (L),0.7887896019496344,0.864464317434863
421029,Nangwarry (L),0.7288,0.7987194468452895
421030,One Tree Hill (L),0.8599537037037037,0.9424557444220366
421031,Orroroo (L),0.647898493259318,0.710056429950575
421032,Paringa (L),0.7190254017625712,0.7880070954493866
421033,Pinnaroo (L),0.6770833333333334,0.7420411985018727
421034,Port Broughton (L),0.7104795737122558,0.778641399712308
421035,Port MacDonnell (L),0.7574404761904762,0.830107626455941
421036,Port Wakefield (L),0.7104795737122558,0.778641399712308
421037,Pukatja (Ernabella) (L),0.35737704918032787,0.3916630063618459
421038,Riverton (L),0.7361516034985423,0.8067763467901051
421039,Roseworthy (L),0.8284254807692307,0.9079027740841699
421040,Stansbury (L),0.6948509485094851,0.7615133990579319
421041,Uraidla - Summertown (L),0.8527291452111225,0.9345380778977558
421042,Virginia (L),0.6721014492753623,0.7365813635965077
421043,Wudinna (L),0.6985221674876847,0.7655368265984306
421044,Yankalilla (L),0.7530766177054387,0.8253251091188386
421045,Yorketown (L),0.6948509485094851,0.7615133990579319
422001,Aldinga (L),0.8051537822111389,0.88239844066009
422002,Allendale East (L),0.7574404761904762,0.830107626455941
422003,Amata (L),0.35737704918032787,0.3916630063618459
422004,American River (L),0.7195715676728335,0.7886056592991814
422005,Arno Bay (L),0.6787723785166241,0.7438922869136382
422006,Auburn (L),0.7361516034985423,0.8067763467901051
422007,Beachport (L),0.7426127527216174,0.8138573642618936
422008,Blanchetown (L),0.6846782794169926,0.7503647867767904
422009,Blyth (L),0.7104795737122558,0.778641399712308
422010,Booleroo Centre (L),0.647898493259318,0.710056429950575
422011,Boston (L),0.73,0.8000345721694037
422012,Bute (L),0.7104795737122558,0.778641399712308
422013,Callington (L),0.7580760947595119,0.8308042248531211
422014,Carrickalinga (L),0.7530766177054387,0.8253251091188386
422015,Charleston (L),0.8261255924170616,0.905382239572026
422016,Clarendon (L),0.875,0.9589455488331893
422017,Clayton Bay (L),0.7908678982223771,0.8667420008176095
422018,Cobdogla (L),0.7037993360383622,0.771320274932276
422019,Coobowie (L),0.6948509485094851,0.7615133990579319
422020,Coonalpyn (L),0.7024756852343059,0.769869636021694
422021,Edithburgh (L),0.6948509485094851,0.7615133990579319
422022,Elliston (L),0.6985221674876847,0.7655368265984306
422023,Hawker (L),0.6222222222222222,0.6819168347258235
422024,Indulkana (L),0.35737704918032787,0.3916630063618459
422025,Kalangadoo (L),0.7288,0.7987194468452895
422026,Karoonda (L),0.6770833333333334,0.7420411985018727
422027,Kersbrook (L),0.8473960436011304,0.9286933304116105
422028,Laura (L),0.713855421686747,0.7823411190136519
422029,Lucindale (L),0.7853881278538812,0.8607365134993271
422030,Mimili (L),0.35737704918032787,0.3916630063618459
422031,Morgan (L),0.6846782794169926,0.7503647867767904
422032,Mount Burr (L),0.7426127527216174,0.8138573642618936
422033,Mount Torrens (L),0.8473960436011304,0.9286933304116105
422034,Mullaquana (L),0.6767784661397137,0.741707083029522
422035,Mundulla (L),0.7148274554417899,0.7834064075196108
422036,Myponga (L),0.7530766177054387,0.8253251091188386
422037,Napperby (L),0.7322775263951734,0.8025305993682627
422038,Owen (L),0.7104795737122558,0.778641399712308
422039,Penneshaw (L),0.7195715676728335,0.7886056592991814
422040,Point Turton (L),0.6948509485094851,0.7615133990579319
422041,Port Germein (L),0.647898493259318,0.710056429950575
422042,Port Victoria (L),0.690618136178224,0.7568745001503786
422043,Port Vincent (L),0.690618136178224,0.7568745001503786
422044,Saddleworth (L),0.7361516034985423,0.8067763467901051
422045,Snowtown (L),0.7104795737122558,0.778641399712308
422046,Southend (L),0.7426127527216174,0.8138573642618936
422047,Spalding (L),0.713855421686747,0.7823411190136519
422048,Springton (L),0.7887896019496344,0.864464317434863
422049,Swan Reach (L),0.6721311475409836,0.7366139110475084
422050,Tantanoola (L),0.7426127527216174,0.8138573642618936
422051,Tarpeena (L),0.7574404761904762,0.830107626455941
422052,Tintinara (L),0.7024756852343059,0.769869636021694
422053,Truro (L),0.6846782794169926,0.7503647867767904
422054,Warooka (L),0.6948509485094851,0.7615133990579319
422055,Wasleys (L),0.7940395396872234,0.8702179224921343
422056,Willyaroo (L),0.7948990435706695,0.8711598852615462
422057,Wilmington (L),0.647898493259318,0.710056429950575
422058,Wirrabara (L),0.647898493259318,0.710056429950575
422059,Woomera (L),0.4820747520976354,0.5283239288330179
422060,Yahl (L),0.7574404761904762,0.830107626455941
422061,Yalata (L),0.6189189189189189,0.6782966198696536
501001,Perth (WA),0.8680266444629475,0.9513031851158319
511001,Bunbury,0.7396345748418833,0.8105934666374314
512001,Albany,0.716827158478864,0.7855979576069141
512002,Busselton,0.7825829383886256,0.8576622004120806
