InputID,TargetID,Distance
315079,33063,0.174022312201
315080,31202,1.26296010139
315081,31165,0.211655083491
315082,31089,0.0759771512116
315083,31115,0.177078817907
315084,32908,0.011943752161
315085,11278,0.23557871107
315086,24133,0.0191841834924
315087,31202,0.300751792666
315088,25309,0.0168867530263
315088,25305,0.0168867530263
315089,31189,0.185170349257
315090,31121,0.120760353976
315091,31202,4.32145667871
315092,31203,1.42231024116
315093,5284,0.00858198022826
315093,5288,0.00858198022826
315094,31124,1.45844337884
315095,31161,0.0285336216118
315096,24062,0.129157856809
315097,5417,0.207463302087
315098,31119,0.171747269026
315099,31202,0.216382733911
315100,31061,0.0517885916722
315101,31202,1.01528292303
315102,31158,1.18423687069
315103,5827,0.0492905466273
315104,31170,0.268099975148
315105,31202,1.03009698632
315106,33063,0.170828580241
315107,31696,0.00362759592427
321001,24058,0.0479354363244
321002,31153,0.163354428004
321003,31202,1.0095495046
321004,31151,0.314255005901
321005,31203,0.523423781881
321006,31121,0.0613394400468
321007,5289,0.0418052342899
321007,5293,0.0418052342899
321008,31219,0.234673624512
321009,31678,0.0546488567979
321010,24625,0.10757866428
321011,31151,0.584099130104
321012,31165,0.202786811803
321013,11278,0.195756237222
321014,31124,4.65868189251
321015,31170,0.942428911557
321016,31202,0.935870594025
321017,11368,0.135518323105
321017,11372,0.135518323105
321018,11368,0.18973016823
321018,11372,0.18973016823
321019,24122,0.0388607561304
321020,31137,0.327436658762
321021,31219,0.181641871987
321022,31102,0.158759408204
321023,31202,1.03172197346
321024,9704,0.054932782059
321024,9708,0.054932782059
321025,31219,0.211486158355
321026,31124,1.76706238415
321027,25234,0.00759336519685
321027,25238,0.00759336519685
321028,31197,0.425888444313
321029,31165,0.245898945498
321030,31165,0.0786679909514
321031,31089,0.0109524962189
321032,31158,0.43983708254
321033,31170,0.241406967363
321034,31203,0.170080727799
321035,31170,0.249840521004
321036,25155,0.0101928503539
321037,24068,0.0157351795477
321038,31165,0.204319631635
321039,33063,0.252704948389
321040,31165,0.133016978965
321041,31149,0.474734305087
321042,33030,0.337558840316
321043,31117,0.868240119345
321044,31204,0.350881352257
321045,31202,0.477692456633
321046,31167,0.109694112351
321047,31158,0.364627847933
321048,31093,0.163102201541
321049,31150,0.12256521848
321050,31197,1.07352695947
321051,31202,0.999853111594
321052,31202,0.763192812465
321053,31090,0.591009491824
321054,31087,0.203248856653
321055,5277,0.0384321849564
321056,11279,0.0253156566614
321057,31098,2.84302641218
321058,31202,1.98417234905
321059,31170,1.94197986224
321060,31203,0.431494646551
321061,31055,0.0977639541054
321062,33063,0.113593870617
321063,31203,0.95172077956
321064,33027,0.0556323264777
321064,33031,0.0556323264777
321065,31203,0.483769189392
321066,33063,0.222278749634
321067,5714,0.050247935916
321067,5710,0.050247935916
321068,31202,0.519749571062
321069,31216,0.193233079607
321070,31219,0.158210019309
321071,33063,0.24990888794
321072,31202,0.291776540701
321073,31090,0.373702004818
321074,31219,0.0700440671239
321075,31202,0.330757992943
321076,5827,0.0713742401846
321077,31137,4.10310826807
321078,31219,0.0991766954387
321079,33030,0.0246462052865
321080,31219,0.271196036332
321081,31061,0.080063917809
321082,31099,0.0754249430978
321083,31055,0.358986228911
321084,31153,0.199976548114
321085,31151,0.0610393021376
321086,31165,0.442773838882
321087,31202,0.468072531294
321088,25157,0.0185329679877
321089,31057,0.127233680388
321090,31202,0.898307502965
321091,31124,6.87331586239
321092,31678,0.5620575497
321093,31098,3.6512033945
321094,31202,0.127143223073
321095,31124,2.21789857243
321096,31177,0.156500902043
321097,31124,2.22881052334
321098,9629,0.023463757715
321098,9633,0.023463757715
321099,31150,0.216217462708
321100,31150,0.0509066993443
321101,5417,0.0434724829648
321102,31124,2.38069186123
321103,24166,0.121115392268
321103,24170,0.121115392268
321104,31202,2.45080187788
321105,31143,2.26559081808
321106,31203,2.12600836721
321107,31202,0.263133683083
321108,31158,0.466301686016
321109,31090,0.408982015704
321110,31090,0.420776091918
321111,31173,0.662942223854
321112,25533,0.00840805667997
321112,25537,0.00840805667997
321113,33094,1.51487318933
321114,31678,0.0582118403932
321115,31098,4.76914948579
321116,31202,0.869528327878
321117,31169,0.306331855181
321118,5446,0.0982300864873
321119,24061,0.0651865394435
321120,31137,1.4848312209
321121,11368,0.164090215133
321121,11372,0.164090215133
321122,31170,1.06546413898
321123,31093,0.367136525319
322001,31099,0.132278435396
322002,31124,3.25755413833
322003,31102,0.0519567079185
322004,25156,0.0143571015023
322005,31104,3.97192847112
322006,11280,0.00713317234373
322007,31124,4.63160201805
322008,31119,0.0834852610723
322009,31098,0.176262666666
322010,31137,1.18649407845
322011,24591,0.318797691664
322011,24595,0.318797691664
322012,31170,0.0878353061237
322013,31170,0.0925411712371
322014,31197,1.57623957625
322015,5714,0.0784330501993
322015,5710,0.0784330501993
322016,7149,1.33993154479
322016,7145,1.33993154479
322017,5335,0.0366527007345
322018,24341,0.0695090459806
322019,31165,0.0738918298691
322020,31053,5.19479029102
322021,31202,0.403116393793
322022,31052,0.448648264916
322023,24062,0.0545187124106
322024,24063,0.0549658578846
322025,25221,0.0445851040264
322026,5417,0.089197539052
322027,31202,1.69630587703
322028,31677,0.0192456682594
322029,31080,0.383651956975
322030,31151,0.338395675381
322031,31101,0.0327240481598
322032,31090,0.702906891333
322033,31202,4.77024127032
322034,25735,0.00640073777417
322035,31125,1.12291185111
322036,31149,1.25176187775
322037,5714,0.150248240355
322037,5710,0.150248240355
322038,31118,0.134491244977
322039,5084,0.0124767081079
322040,31119,0.205364932945
322041,31118,0.130911972406
322042,31117,0.33775078638
322043,31677,0.0423032446112
322044,31202,0.533345261992
322045,31095,2.47081156228
322046,31101,0.096523318335
322047,31158,0.953772534137
322048,31202,1.0694528399
322049,9704,0.0436453529683
322049,9708,0.0436453529683
322050,31202,1.0023396886
322051,9632,0.0414129316168
322052,31097,0.0746880441916
322053,5282,0.0188585194101
322054,31203,0.308337836031
322055,11283,0.0440745248697
322056,4867,0.00699757454143
322056,4871,0.00699757454143
322057,31165,0.413050673079
322058,33307,0.059184027937
322058,33303,0.059184027937
322059,31137,3.23163712325
322060,31054,3.26505134928
322061,31102,0.112362889708
322062,33063,0.39046078625
322063,24914,0.0343408342369
322063,24918,0.0343408342369
322064,31158,0.765386265219
322065,25252,0.00680804224863
322066,28637,0.0597117648731
322067,31202,0.440629972479
322068,31097,0.00821850413355
322069,24506,0.0191173607573
322069,24510,0.0191173607573
322070,5253,0.0113153213366
322070,5257,0.0113153213366
322071,28979,0.00942219696719
322071,28983,0.00942219696719
322072,4864,0.00658571050794
322073,11387,0.114637664448
322073,11383,0.114637664448
322074,31202,0.987571306018
322075,9736,0.0466307237836
322076,31678,0.432715805974
322077,31145,0.21410963539
322078,31678,0.185278900543
322079,31678,0.937301148248
322080,31733,0.137549440709
322080,31729,0.137549440709
322081,31141,0.194989491975
322082,31193,0.195134453143
322083,31149,0.768558530711
322084,31675,0.0539990760923
322084,31679,0.0539990760923
322085,31202,0.849880224583
322086,31158,0.452105492456
322087,31121,0.631913437542
322088,33304,0.0316133207269
322089,31089,0.0351416439882
322090,31089,0.169694164224
322091,31150,0.175735211015
322092,31169,0.181562845506
322093,31203,0.249835560383
322094,11277,0.00704722471616
322094,11281,0.00704722471616
322095,31202,0.63867178072
322096,24592,0.0388143421963
322097,31151,1.34849929381
322098,5258,0.0195963007031
322098,5263,0.0195963007031
322099,9704,0.0624395985329
322099,9708,0.0624395985329
322100,11368,0.120617412394
322100,11372,0.120617412394
322101,31106,0.670517763466
322102,33304,0.00910868156265
322103,24068,0.27430081816
322104,31678,0.0907855048929
322105,31202,1.1771374371
322106,31219,0.289041218414
322107,5400,0.0344238422154
322107,5404,0.0344238422154
322108,31202,3.84969894204
322109,31124,4.23799310161
322110,31219,0.230723174019
322111,31678,0.448377763897
322112,31097,0.099439180493
322113,31141,0.90138804932
322114,30580,7.51023300693
322115,33030,0.339117817106
322116,31141,1.57328983551
322117,24506,0.323678637843
322117,24510,0.323678637843
322118,31090,0.336784324411
322119,11368,0.111295327897
322119,11372,0.111295327897
322120,31151,0.150490703698
322121,31096,0.188723401728
322122,5566,0.0799484437066
322123,33307,0.0421311113765
322123,33303,0.0421311113765
322124,31090,0.397817161375
322125,24166,0.139091364752
322125,24170,0.139091364752
322126,31143,3.37302117811
322127,31143,2.51894498081
322128,5019,0.00259772560194
322129,31165,0.137089589341
322130,31088,0.204251533092
322131,31142,0.130497588599
322132,31203,0.903751737401
322133,31202,2.35082060618
322134,4933,0.00229930737041
322135,31143,3.26382581124
322136,31052,2.81583500987
322137,31089,1.12633757534
322138,31692,0.146244130595
322139,31202,0.69056901877
322140,24058,0.015291904012
322141,31124,2.52169930298
401001,30560,0.0910851268984
412001,26949,0.268702265097
412002,28005,0.23301526765
412003,26955,0.034158922649
412004,30590,0.182650135083
413001,30560,0.244804371697
413002,30560,0.395355968251
413003,30557,0.674896189113
413004,30583,0.0116206239506
413005,882,0.0473760452463
413006,30571,0.100405744775
414001,30560,0.557186672641
414002,30557,0.316537092138
415001,30560,0.577274246836
415002,26949,0.171610185494
415003,30561,0.31566285025
415004,30560,0.315307915446
415005,30556,1.96234110785
415006,30556,2.02599450123
415007,30555,0.978106190957
415008,30624,0.0850334965245
415009,30561,0.592568020623
415010,30624,3.28656087271
415011,30571,0.282638873867
415012,26949,0.422762614337
415013,30560,0.314594917498
415014,30571,0.560545380933
415015,6206,0.15986130478
415016,26949,0.579007464186
415017,6264,0.0412762816078
415018,30554,0.0107417516603
415019,26949,0.180494420376
415020,30560,0.322522909163
415021,30556,1.87601827839
415022,30560,0.386444229089
415023,6212,0.266721458748
415023,6208,0.266721458748
415024,30560,0.74287865968
415025,30559,0.20513983677
415026,30559,0.167045438399
415027,33133,0.170722467737
415028,6195,0.0665759174582
415029,30559,0.16902267108
415030,30560,0.401974447741
415031,30551,0.845974563435
415032,30559,0.160760316311
415033,33133,0.662289185025
415034,30571,0.797141063192
415035,30579,0.295731056377
415036,30556,2.19400508383
415037,27357,0.0311348371566
415038,30580,2.07442105951
415039,1076,0.122188876587
415039,1072,0.122188876587
415040,30556,0.590463089728
415041,30560,0.490121490559
415042,30593,0.162212581555
415043,26949,0.1394846276
415044,30560,1.55706405347
415045,6206,0.0826023301375
415046,30560,0.353234196815
415047,30559,0.137777819009
415048,30560,0.33739340846
421001,30580,2.07113253405
421002,30561,0.353493627778
421003,30560,0.392460777488
421004,30561,0.949852442955
421005,30592,0.220265331706
421006,30560,0.341692264191
421007,1162,0.0324305176109
421007,1166,0.0324305176109
421008,30591,0.29247082743
421009,30594,0.331437964211
421010,30560,0.353742530579
421011,26949,0.816142169821
421012,30571,0.337066443845
421013,26949,0.508373335793
421014,30560,0.321465230778
421015,26949,0.432428853448
421016,30560,0.191747186364
421017,30560,0.510012767224
421018,30555,0.705062487114
421019,30592,0.78492800809
421020,30556,1.31315322488
421021,30580,1.95185210007
421022,30557,0.35573731398
421023,26948,0.318784988033
421024,30557,0.335366936831
421025,30556,0.13900543296
421026,30557,0.255818158499
421027,30567,0.204201632797
421028,30560,0.48310866894
421029,28005,0.516497118157
421030,30560,0.228063273337
421031,30571,0.680238974888
421032,30556,2.21892967199
421033,30555,1.69410519512
421034,30569,0.0618083804391
421035,27978,0.0275418859684
421036,30561,0.0692064597469
421037,30628,5.27425024722
421038,26949,0.640097113101
421039,26949,0.314105813355
421040,30562,0.207193747024
421041,30560,0.222964858174
421042,26949,0.093494656799
421043,30612,0.765259549286
421044,30559,0.14411459149
421045,30562,0.179690042531
422001,30559,0.0900431667165
422002,27978,0.0721094395209
422003,30628,5.30703986421
422004,27073,0.0085477861866
422005,30592,0.0244921375139
422006,30561,0.594753140432
422007,27310,0.0130277854614
422007,27314,0.0130277854614
422008,30560,1.14940944692
422009,30561,0.483503625866
422010,30571,0.377656416464
422011,730,0.0662569713431
422012,30561,0.290162020599
422013,30557,0.502432127217
422014,30559,0.136718406057
422015,30560,0.350280660272
422016,30560,0.291644636199
422017,30557,0.182779026272
422018,30560,1.92465239917
422019,30562,0.0751564524372
422020,30556,0.570799998642
422021,30562,0.0401874415234
422022,30611,0.0668346988608
422023,30580,0.855472228815
422024,30628,4.98429651994
422025,33127,0.445819126643
422026,30556,0.942203009844
422027,30560,0.293784089125
422028,30571,0.256351930453
422029,30554,0.5407144399
422030,30628,4.70247384325
422031,30560,1.35945394528
422032,33133,0.27279178565
422033,30560,0.396402262228
422034,30590,0.119073805429
422035,30555,0.89558499421
422036,30559,0.0491925266776
422037,30571,0.0731242037093
422038,30561,0.461311431928
422039,27074,0.0125032796631
422040,30567,0.101198388277
422041,30571,0.106313922242
422042,6226,0.0885944651949
422043,30562,0.353882742508
422044,30561,0.682298277591
422045,30569,0.326444177717
422046,27363,0.0207821144574
422047,30569,0.636126288384
422048,30560,0.536321962007
422049,30560,1.05781615431
422050,33127,0.168652260001
422051,28005,0.439270910649
422052,30555,0.712033540731
422053,30560,0.698631008817
422054,30567,0.094826769863
422055,26949,0.327988391027
422056,30557,0.296888954692
422057,30573,0.241532875493
422058,30571,0.228421572392
422059,30580,1.57918431402
422060,28005,0.194877853028
422061,30627,0.654501175161
501001,30679,0.0288056063631
511001,30675,0.0194940091383
512001,30652,0.0597087420419
512002,30674,0.0296991542198
512003,30680,0.1240036446
512004,30689,0.412658151459
512005,30642,3.05773123833
513001,32004,0.127758418412
513002,30757,0.0559347444521
513003,30742,0.0436213724148
513004,16598,0.109337478883
514001,30675,0.497844744225
514002,18391,0.0573475183805
514003,32318,0.0926070521878
514004,30749,3.19913895733
514005,30680,0.732271881376
515001,30675,0.165615064432
515002,30675,0.794182174516
515003,30680,0.233428227779
515004,30674,0.215166984237
515005,15338,0.0163583690497
515006,16953,0.0536039084777
515006,16957,0.0536039084777
515007,30658,0.0121111321773
515008,32648,0.0762374287918
515009,30675,0.297739668354
515010,30689,0.511133375413
515011,32160,0.105563791717
515012,30728,0.148264729035
515013,30819,1.88399091243
515014,30675,0.338861075348
515015,15881,0.0398260408791
515016,30691,0.0320391197175
515017,30642,2.61670865843
515018,30657,1.28739386966
515019,30925,0.483197745337
515020,32164,0.608879676485
515021,30680,2.3287654136
515022,18351,0.773405667317
515023,30657,0.398780663653
515024,31988,1.50158524481
515025,30745,2.43359822551
515026,31988,0.160709970982
515027,30689,0.144229801824
515028,30745,1.94786937379
515029,30687,0.181655050554
515030,30658,1.65948071206
515031,31987,0.347601627666
515031,31991,0.347601627666
515032,16552,0.076790038014
515033,30687,0.120666514428
515034,30680,0.803651657411
521001,30675,0.424965327815
521002,19689,0.0211592521292
521003,30680,0.499870467305
521004,30920,4.62696380874
521005,30680,0.977997773972
521006,32626,0.0230048659053
521006,32630,0.0230048659053
521007,31988,0.795629402793
521008,30675,0.170297239196
521009,30675,0.885071161183
521010,30680,1.14367421102
521011,30680,2.17523425483
521012,30675,0.182046668622
521013,30675,0.14869899735
521014,30677,0.21956313823
521015,30680,0.297866135036
521016,30642,2.86733778389
521017,30680,1.95176273501
521018,32318,0.185259722582
521019,30680,1.28673426479
521020,18351,1.52723348046
521021,15777,0.174159616624
521022,19377,0.318345091847
521022,19373,0.318345091847
521023,30687,0.381051120022
521024,32318,0.0178707844488
521025,18185,1.00443394408
521026,30680,1.04260114668
521027,30920,2.72634618028
521028,19272,0.0162917822763
521028,19268,0.0162917822763
521029,30677,0.32114843334
521030,30642,2.6272220957
521031,30680,1.76248294536
521032,30658,1.16258337042
521033,19376,0.0203145340318
521034,30642,5.93772154177
521035,30642,4.93404636594
521036,18300,0.040367480947
521037,30680,0.357741157196
521038,30720,4.26878789584
521039,30689,1.14685123586
521040,30689,3.1615601308
521041,30687,0.291838450442
521042,30677,0.221283153198
521043,30641,1.64868222662
521044,31929,0.383744622908
521045,30659,0.00484839730522
521046,16574,0.115618281485
521046,16570,0.115618281485
521047,31961,0.663217549993
521047,31957,0.663217549993
521048,30664,0.395283617363
521049,30680,1.27947781843
521050,30680,1.43093517665
521051,31954,0.114143971672
521052,30677,0.266730266113
521053,30643,2.79207054803
521054,30680,0.594560793273
521055,30680,1.2471640645
521056,30687,0.332282478979
521057,30680,0.431417616032
521058,30920,0.127256348346
522001,30675,0.563735919304
522002,20922,0.0295847107914
522003,30819,1.99665359646
522004,30765,0.0602182470394
522005,30680,0.159619893893
522006,32085,0.0394298899317
522007,30657,1.13255359003
522008,30680,0.226778492661
522009,30689,0.334539841958
522010,30680,0.174713023085
522011,16321,0.93729197421
522012,30688,0.023113405683
522013,30675,0.396771989466
522014,30725,0.195496460869
522015,30657,0.68165182314
522016,31988,1.48516480968
522017,30689,3.46752637027
522018,30675,0.118352644136
522019,30675,1.06733203404
522020,32586,0.0801781146772
522020,32590,0.0801781146772
522021,30680,1.27532166226
522022,31988,0.370438033375
522023,16416,0.0335472791922
522024,30675,0.654654192734
522025,30680,0.0814546765049
522026,30679,0.172810571977
522027,30647,0.512298340768
522028,30751,3.49364979137
522029,30902,0.0708046011983
522030,30657,0.509045021613
522031,30778,6.70424707928
522032,30647,2.07101165424
522033,30680,1.85139692905
522034,30647,1.94461020626
522035,30647,1.43262006594
522036,30633,4.75599828974
522037,16377,0.0169143202338
522037,16373,0.0169143202338
522038,32524,0.711702519633
522039,30751,1.10471832815
522040,30920,4.04870303327
522041,30689,0.580678920459
522042,30680,2.43680599725
522043,30689,0.860661046595
522044,30665,0.496359627938
522045,32155,2.393652424
522046,32081,0.253849310118
522046,32077,0.253849310118
522047,30674,0.181843012251
522048,31943,0.0335958983824
522049,19271,0.380178587459
522050,30657,0.940728954472
522051,16321,0.881409243378
522052,30631,2.93715078316
522053,30680,0.134334232675
522054,32094,0.0709232454764
522055,30630,6.0525313459
522056,30924,1.5249484224
522057,30680,0.0369582892654
522058,30680,1.7672481311
522059,30675,1.25312928855
522060,30689,5.91166317639
522061,30680,0.351348898006
522062,30680,1.57979496169
522063,31987,0.424160452444
522063,31991,0.424160452444
522064,32524,1.54417713057
522065,30751,1.88785366144
522066,30630,5.73545058515
522067,17705,0.0179176534627
603001,29407,0.084858802833
611001,29340,0.016396560727
612001,12949,0.0137331911495
613001,12985,0.225653809286
613002,13217,0.0264364649757
613002,13213,0.0264364649757
614001,29406,0.0568567711416
614002,11840,0.212688140742
615001,29339,0.0563395287157
615002,12672,0.0188542617352
615002,12668,0.0188542617352
615003,29346,0.0140428227664
615004,29331,0.27094336847
615005,29390,0.0180787231082
615006,29340,0.179597437475
615007,11748,0.0292819842462
615007,11744,0.0292819842462
615008,29340,0.0822605159072
615009,29154,0.0174744060795
615010,29320,0.0197620509521
615011,30057,0.0224061574768
615011,30053,0.0224061574768
615012,29340,0.157475687404
615013,29954,0.00815345591071
615014,29603,0.0127087689739
615015,12985,0.0448169154517
615016,29340,0.137639249192
615017,11849,0.0181690133051
615018,29218,0.103500145122
615019,29352,0.165529054373
615020,29313,0.156161180778
615021,29306,0.0118984639527
615022,29613,0.0147606588989
615023,29363,0.0254926395885
615024,30058,0.276900402353
615024,30062,0.276900402353
621001,7517,0.00306234777562
621002,29384,0.585092997536
621003,29392,0.0261553983014
621004,29340,0.246273220815
621005,27293,0.00992107800209
621006,29152,0.0193229633286
621007,29760,0.0874242871651
621008,29159,0.0289680078515
621009,30094,0.0411380637287
621009,30098,0.0411380637287
621010,30076,0.0752916383473
621011,29759,0.0243344745822
621012,30094,0.0723563557039
621012,30098,0.0723563557039
621013,29150,0.0318821347458
621013,29408,0.0318821347458
621014,29396,0.440000019363
621015,29386,0.0308044189611
621016,10221,0.0285127188036
621017,29313,0.111553983515
621018,29155,0.00161098340037
621019,29389,0.0229484519231
621020,29221,0.359633569749
621021,29365,0.0641431521136
621022,29150,0.0390256440204
621022,29408,0.0390256440204
621023,29394,0.021197598091
621024,29365,0.141220624881
621025,11720,0.0444542929051
621026,29219,0.0202083208079
621027,12985,0.0933987214575
621028,29376,0.0173977216952
621029,29511,0.0069364548322
621029,29515,0.0069364548322
621030,29221,0.152005575946
622001,29398,0.127113674215
622002,12129,0.0216596522771
622003,29399,0.383268656606
622004,29340,0.278535656967
622005,29357,0.290010434925
622006,29389,0.0946968854047
622007,29340,0.141819871718
622008,29405,0.0915851768437
622009,29392,0.0381496654493
622010,30057,0.0527004054601
622010,30053,0.0527004054601
622011,29711,0.0174293741991
622011,29707,0.0174293741991
622012,9828,0.0106861653239
622013,9830,0.0110535443468
622014,29954,0.0320718717474
622015,30094,0.0606995672864
622015,30098,0.0606995672864
622016,29365,0.298406279006
622017,11817,0.0143809804724
622017,11813,0.0143809804724
622018,10185,0.00432537908631
622019,30066,0.0463635087702
622020,12985,0.129901490424
622021,30096,0.0257974562582
622022,29398,0.194477417553
622023,29150,0.0268469906364
622023,29408,0.0268469906364
622024,30056,0.177697839823
622025,29341,0.0199080945975
622026,29158,0.457785402921
622027,29313,0.320907869537
622028,9835,0.0053425340086
622028,9824,0.0053425340086
622029,10697,0.0197633541295
622030,12984,0.278822526401
622031,29357,0.365100401221
622032,29469,0.543712047362
622032,29465,0.543712047362
622033,11840,0.0288736569747
622034,13065,0.0151384414722
622035,30094,0.0198827163986
622035,30098,0.0198827163986
622036,29231,0.477366370756
622037,9851,0.0072488622421
622037,9855,0.0072488622421
622038,29221,0.450842336093
703001,30968,0.0380015802599
712001,30628,8.20816962678
714001,30975,2.16983753794
715001,2641,0.0299886521289
715001,2645,0.0299886521289
715002,30976,0.482554388327
715003,30995,0.0452931336085
715004,2699,0.0181118066186
715004,2695,0.0181118066186
715005,31041,0.638012368594
715006,31021,0.0233784733558
715007,31047,4.49576530282
715008,30955,0.109654879876
715009,3999,0.0242376666204
715009,4003,0.0242376666204
721001,31047,5.61835680889
721002,6345,0.011775832671
721002,6355,0.011775832671
721003,6345,0.129245743561
721003,6355,0.129245743561
721004,31047,0.421346795692
721005,30943,2.53954441845
721006,31012,0.199042430216
721007,30628,7.70383033652
721008,30968,0.107910238078
721009,31562,0.146322349196
721010,30976,0.618587908246
721011,30943,3.32845950056
721012,3437,0.0164284880195
721013,31001,0.208944738499
721014,30626,7.99149570302
721015,31041,2.27319346579
721016,6667,0.0245291004735
721017,30943,7.41766126874
721018,30628,6.2592956947
722001,30967,0.594324977766
722002,31052,3.90362836871
722003,30628,8.18264056039
722004,31050,5.77648632691
722005,30628,7.4637083906
722006,30975,2.36188687796
722007,30967,0.394494015238
722008,30975,2.24948267615
722009,31041,1.50972158969
722010,31050,4.72857244878
722011,31042,3.2323919481
722012,30628,8.15868453106
722013,31041,2.10249140199
722014,30630,6.80329978074
722015,31047,7.69912839284
722016,31041,2.31360879152
722017,2615,0.0594950860688
722018,31041,1.39485220748
722019,2635,0.0273096384019
722019,2640,0.0273096384019
722020,30628,6.11349870226
722021,30958,0.613242577942
722022,30951,0.22977803391
722023,30925,7.48542560645
722024,30628,8.29416704452
722025,30967,1.47269229075
722026,2612,0.00861190168273
722026,2621,0.00861190168273
722027,31047,0.872247916299
722028,30628,7.3877647983
722029,6348,0.0732701690025
722030,30969,0.0729511163706
722031,30924,7.83964152721
722032,2688,0.0272382902068
722033,31047,6.71830637422
722034,31047,4.75922546639
722035,30943,1.74755189249
722036,30943,7.54893876284
802001,31283,1.12358385284
822001,31283,1.23162081081
922002,25703,0.0439540770265
922002,25699,0.0439540770265
