UCL_CODE11,score_internet
322026,0.7458013707471914
322027,0.6809319233311302
322029,0.5459641208339482
322030,0.7657646084083874
322032,0.663951536949975
322033,0.7045314236325473
322034,0.8453351284811959
322035,0.7300813578229183
322036,0.6260737458458617
322037,0.7822717339665094
322038,0.9144759316252379
322039,0.6917478769040464
322040,0.8614834212687642
322041,0.9144759316252379
322042,0.8196795977578298
322043,0.6987542081866059
322044,0.7757217632570211
322045,0.5362476254743274
322046,0.7668312349804699
322047,0.7216633476416882
322048,0.7895379858093012
322049,0.7767682119665149
322050,0.8143750344802222
322051,0.793688981383701
322052,0.762226615187231
322053,0.6917478769040464
322054,0.800075331176386
322056,0.6917478769040464
322057,0.8215766648788062
322058,0.7060832549621343
322059,0.7379405761090733
322060,0.7431966659551612
322061,0.710456289011866
322062,0.880792091832076
322063,0.7695060759396496
322064,0.7216633476416882
322065,0.773972814257703
322066,0.5459641208339482
322067,0.7757217632570211
322068,0.762226615187231
322069,0.7548415360719504
322070,0.6917478769040464
322071,0.5459641208339482
322072,0.6917478769040464
322073,0.6740274548472048
322074,0.9618879546708287
322075,0.793688981383701
322076,0.8302191189455345
322077,0.7817362918347465
322078,0.7341209943220588
322079,0.6634136645257241
322080,0.757716975061353
322081,0.8443167355290925
322082,0.9973842944615239
322083,0.6260737458458617
322084,0.7822717339665094
322085,0.844249615205541
322086,0.8215766648788062
322087,0.7980858410610779
322088,0.7060832549621343
322089,0.736758444953736
322090,0.8136255329657195
322091,0.7658577636312841
322092,0.8798167974447458
322093,0.800075331176386
322094,0.74117865488652
322095,0.844249615205541
322096,0.7548415360719504
322097,0.6874703877713455
322098,0.6917478769040464
322099,0.7767682119665149
322100,0.8106397868566791
322101,0.6740274548472048
322102,0.7060832549621343
322103,0.7657646084083874
322104,0.7822717339665094
322105,0.7968010984343661
322106,0.8865625214577424
322107,0.6917478769040464
322108,0.7379405761090733
322109,0.7432054811770564
322110,0.89443250537019
322111,0.8302191189455345
322112,0.762226615187231
322113,0.7562445045591113
322114,0.6500774152234327
322115,0.9241749850454988
322116,0.7562445045591113
322117,0.7548415360719504
322118,0.8302191189455345
322119,0.8106397868566791
322120,0.7750758029063993
322121,0.762226615187231
322122,0.7458013707471914
322123,0.7060832549621343
322124,0.7779243865893196
322125,0.8992810817001167
322126,0.7379405761090733
322127,0.7197203266296005
322129,0.9012379635561848
322130,0.5459641208339482
322131,0.8443167355290925
322132,0.7836651205398528
322133,0.6874909011060869
322134,0.6917478769040464
322135,0.7379405761090733
322136,0.6157755736058168
322137,0.663951536949975
322138,0.736758444953736
322139,0.844249615205541
322140,0.7817362918347465
322141,0.7164025554038311
401001,0.8775443738804755
412001,0.9079027740841699
412002,0.8169273828858871
412003,0.8255876490223233
413001,0.9755236851728355
413002,0.9046624847518013
413003,0.7545977006629155
413004,0.7057903329340349
413005,0.8000345721694037
413006,0.7052232540931948
414001,0.8400193327067521
414002,0.8711598852615462
415001,0.864464317434863
415002,0.91849013694773185
415003,0.778641399712308
415004,0.905382239572026
415005,0.771320274932276
415006,0.7068857475210436
415007,0.7834064075196108
415008,0.7257672998767907
415009,0.8280276617696151
415010,0.5634213698753414
415011,0.8025305993682627
415012,0.8702179224921343
415013,0.9188502645614183
415014,0.7823411190136519
415015,0.7516298138048548
415016,0.8702179224921343
415017,0.7886056592991814
415018,0.7645769838442396
415019,0.8651257868980997
415020,0.905382239572026
415021,0.7891144051221236
415022,0.9211653224333876
415023,0.7568745001503786
415024,0.7366139110475084
415025,0.8991948713504995
415026,0.8991948713504995
415027,0.7482070694231964
415028,0.7588438352263701
415029,0.8667420008176095
415030,0.9449136106469139
415031,0.8045323514570771
415032,0.8253251091188386
415033,0.7987194468452895
415034,0.710056429950575
415035,0.6819168347258235
415036,0.7100517482055742
415037,0.7645769838442396
415038,0.9324275442583946
415039,0.6782966198696536
415040,0.769869636021694
415041,0.827252556203495
415042,0.7826459004478667
415043,0.8651257868980997
415044,0.7503647867767904
415045,0.716909054261029
415046,0.9211653224333876
415047,0.94142574241603
415048,0.905382239572026
421001,0.5283239288330179
421002,0.7568745001503786
421003,0.9286933304116105
421004,0.7569066613606263
421005,0.7438922869136382
421006,0.9211653224333876
421007,0.7826459004478667
421008,0.7438922869136382
421009,0.7826459004478667
421010,0.9188502645614183
421011,0.7569066613606263
421012,0.7823411190136519
421013,0.8702179224921343
421014,0.9286933304116105
421015,0.778641399712308
421016,0.9286933304116105
421017,0.9013790598651628
421018,0.7834064075196108
421019,0.7438922869136382
421020,0.7420411985018727
421021,0.5283239288330179
421022,0.9013790598651628
421023,0.7749661757211053
421024,0.9013790598651628
421025,0.769869636021694
421026,0.8667420008176095
421027,0.7568745001503786
421028,0.864464317434863
421029,0.7987194468452895
421030,0.9424557444220366
421031,0.710056429950575
421032,0.7880070954493866
421033,0.7420411985018727
421034,0.778641399712308
421035,0.830107626455941
421036,0.778641399712308
421037,0.3916630063618459
421038,0.8067763467901051
421039,0.9079027740841699
421040,0.7615133990579319
421041,0.9345380778977558
421042,0.7365813635965077
421043,0.7655368265984306
421044,0.8253251091188386
421045,0.7615133990579319
422001,0.88239844066009
422002,0.830107626455941
422003,0.3916630063618459
422004,0.7886056592991814
422005,0.7438922869136382
422006,0.8067763467901051
422007,0.8138573642618936
422008,0.7503647867767904
422009,0.778641399712308
422010,0.710056429950575
422011,0.8000345721694037
422012,0.778641399712308
422013,0.8308042248531211
422014,0.8253251091188386
422015,0.905382239572026
422016,0.9589455488331893
422017,0.8667420008176095
422018,0.771320274932276
422019,0.7615133990579319
422020,0.769869636021694
422021,0.7615133990579319
422022,0.7655368265984306
422023,0.6819168347258235
422024,0.3916630063618459
422025,0.7987194468452895
422026,0.7420411985018727
422027,0.9286933304116105
422028,0.7823411190136519
422029,0.8607365134993271
422030,0.3916630063618459
422031,0.7503647867767904
422032,0.8138573642618936
422033,0.9286933304116105
422034,0.741707083029522
422035,0.7834064075196108
422036,0.8253251091188386
422037,0.8025305993682627
422038,0.778641399712308
422039,0.7886056592991814
422040,0.7615133990579319
422041,0.710056429950575
422042,0.7568745001503786
422043,0.7568745001503786
422044,0.8067763467901051
422045,0.778641399712308
422046,0.8138573642618936
422047,0.7823411190136519
422048,0.864464317434863
422049,0.7366139110475084
422050,0.8138573642618936
422051,0.830107626455941
422052,0.769869636021694
422053,0.7503647867767904
422054,0.7615133990579319
422055,0.8702179224921343
422056,0.8711598852615462
422057,0.710056429950575
422058,0.710056429950575
422059,0.5283239288330179
422060,0.830107626455941
422061,0.6782966198696536
501001,0.9513031851158319
511001,0.8105934666374314
512001,0.7855979576069141
512002,0.8576622004120806
512003,0.95625765529153
512004,0.7993419720916485
512005,0.8094373396018892
513001,0.9382248616028972
513002,0.7758355006002764
513003,0.8528566622163518
513004,0.7621313968892597
514001,0.7546056314124362
514002,0.7832362752354801
514003,0.8961223674701889
514004,0.8270433652607281
514005,0.7646077465779583
515001,0.7864698308754416
515002,0.8044607053744209
515003,0.879199239025992
515004,0.8704338912130235
515005,0.6673927932788012
515006,0.8076638895258478
515007,0.8323408339531684
515008,0.5932951613493841
515009,0.8171588921707612
515010,0.8846083149496956
515011,0.9107859082529474
515012,0.6768684311843176
515013,0.5932951613493841
515014,0.7864698308754416
515015,0.7848544352428926
515016,0.7138015739435017
515017,0.6702708168051964
515018,0.712577368971527
515019,0.6444313236419356
515020,0.7840735992760727
515021,0.7713896750883779
515022,0.7526796553129735
515023,0.7736031318318166
515024,0.729637314757726
515025,0.7976586520670259
515026,0.8178243908701934
515027,0.8114221045127356
515028,0.7976586520670259
515029,0.8472553209442125
515030,0.7632896697472213
515031,0.7645600777658275
515032,0.8076638895258478
515033,0.9099540833195912
515034,0.772483914337847
521001,0.7546056314124362
521002,0.818775987916703
521003,0.7646077465779583
521004,0.49108630182460905
521005,0.772483914337847
521006,0.6239249681234329
521007,0.7965434800791814
521008,0.8704338912130235
521009,0.8044607053744209
521010,0.7224185429317334
521011,0.7713896750883779
521012,0.7864698308754416
521013,0.8984030593673652
521014,0.9385396235894249
521015,0.8967701715749706
521016,0.6702708168051964
521017,0.7224185429317334
521018,0.818775987916703
521019,0.7319511785752941
521020,0.7526796553129735
521021,0.6768684311843176
521022,0.7848544352428926
521023,0.7848544352428926
521024,0.8961223674701889
521025,0.7796604270475019
521026,0.7708449917439963
521027,0.49108630182460905
521028,0.7482660294814116
521029,0.8849233113106661
521030,0.6702708168051964
521031,0.7319511785752941
521032,0.7339705334519508
521033,0.7848544352428926
521034,0.5466994590590096
521035,0.5466994590590096
521036,0.9038843666539753
521037,0.8883824379854967
521038,0.5107579747140761
521039,0.7697284739019206
521040,0.5107579747140761
521041,0.8883824379854967
521042,0.9385396235894249
521043,0.6702708168051964
521044,0.7138015739435017
521045,0.8323408339531684
521046,0.7976586520670259
521047,0.7976586520670259
521048,0.7374209224369301
521049,0.7224185429317334
521050,0.7319511785752941
521051,0.8076638895258478
521052,0.8849233113106661
521053,0.7250943308577549
521054,0.8213825266493806
521055,0.7708449917439963
521056,0.7848544352428926
521057,0.7646077465779583
521058,0.6444313236419356
522001,0.8171588921707612
522002,0.6239249681234329
522003,0.5932951613493841
522004,0.6239249681234329
522005,0.9502769178054361
522006,0.7796604270475019
522007,0.7339705334519508
522008,0.879199239025992
522009,0.9034963164176647
522010,0.9502769178054361
522011,0.7697284739019206
522012,0.7848544352428926
522013,0.7864698308754416
522014,0.6768684311843176
522015,0.7339705334519508
522016,0.7632896697472213
522017,0.5107579747140761
522018,0.8984030593673652
522019,0.7632896697472213
522020,0.6239249681234329
522021,0.7708449917439963
522022,0.7965434800791814
522023,0.7697284739019206
522024,0.8044607053744209
522025,0.8295133169463663
522026,0.7864469208402105
522027,0.7796604270475019
522028,0.4710032673397795
522029,0.6444313236419356
522030,0.7736031318318166
522031,0.4710032673397795
522032,0.7666105929165318
522033,0.7708449917439963
522034,0.7666105929165318
522035,0.7666105929165318
522036,0.5466994590590096
522037,0.7697284739019206
522038,0.5932951613493841
522039,0.4710032673397795
522040,0.49108630182460905
522041,0.7697284739019206
522042,0.7250943308577549
522043,0.7138015739435017
522044,0.7374209224369301
522045,0.7713896750883779
522046,0.8178243908701934
522047,0.8704338912130235
522048,0.8076638895258478
522049,0.7482660294814116
522050,0.7339705334519508
522051,0.7697284739019206
522052,0.5466994590590096
522053,0.9733721992478939
522054,0.7374209224369301
522055,0.5466994590590096
522056,0.49108630182460905
522057,0.9005437230322483
522058,0.7666105929165318
522059,0.7632896697472213
522060,0.5107579747140761
522061,0.8967701715749706
522062,0.7708449917439963
522063,0.7864698308754416
522064,0.5932951613493841
522065,0.4710032673397795
522066,0.5466994590590096
522067,0.8273001558405448
603001,0.9160076884376733
611001,0.8506897000992758
612001,0.8991880558304881
613001,0.7758793429218863
613002,0.7450905779236976
614001,0.7200266877341486
614002,0.7552747786326169
615001,0.7663717580855764
615002,0.7663717580855764
615003,0.7286902616839772
615004,0.7663605850686183
615005,0.8194657904796496
615006,0.832716515517291
615007,0.746121750294212
615008,0.874667673995118
615009,0.837395013121613
615010,0.775495096012927
615011,0.9027505952473004
615012,0.7553520475463985
615013,0.921280063733906
615014,0.830400782750921
615015,0.8202268138762935
615016,0.832716515517291
615017,0.839431645456442
615018,0.7298901446709645
615019,0.7286902616839772
615020,0.8016834893463547
615021,0.742610198789974
615022,0.830400782750921
615023,0.7286758065840243
615024,0.7795982446690801
621001,0.7236911748579855
621002,0.7010567981025927
621004,0.7010567981025927
621005,0.7773512090209242
621006,0.840461689690851
621007,0.9221754033274844
621008,0.7635010141568573
621009,0.8721777282647434
621010,0.8721777282647434
621011,0.9431756735127522
621012,0.8721777282647434
621013,0.921280063733906
621014,0.7315418992353565
621016,0.8194657904796496
621017,0.8016834893463547
621018,0.837395013121613
621019,0.830400782750921
621020,0.7298901446709645
621021,0.7286758065840243
621022,0.921280063733906
621023,0.9417458945548833
621024,0.7286758065840243
621025,0.7286758065840243
621026,0.7298901446709645
621027,0.8202268138762935
621028,0.7236911748579855
621029,0.7236911748579855
621030,0.7298901446709645
622001,0.7315418992353565
622002,0.7286758065840243
622003,0.6251073620875967
622004,0.7795982446690801
622005,0.7286902616839772
622006,0.7315418992353565
622007,0.874667673995118
622008,0.7591702375812229
622009,0.9417458945548833
622010,0.8128621066417592
622011,0.7635010141568573
622012,0.8194657904796496
622013,0.7363968473780094
622014,0.921280063733906
622015,0.8721777282647434
622016,0.7286758065840243
622017,0.8792369468347834
622018,0.837395013121613
622019,0.7450905779236976
622020,0.8202268138762935
622021,0.746121750294212
622022,0.7315418992353565
622023,0.8515619963980746
622024,0.8128621066417592
622025,0.746121750294212
622026,0.7623135062036109
622027,0.7663605850686183
622028,0.7363968473780094
622029,0.9417458945548833
622030,0.7989556697014344
622031,0.7286902616839772
622032,0.7010567981025927
622033,0.8399862738945256
622035,0.8721777282647434
622036,0.8399862738945256
622038,0.7298901446709645
703001,0.7290264378750597
712001,0.8322094296978634
714001,0.6665893934263594
715001,0.6181968066708915
715002,0.5190592556205683
715003,0.5190592556205683
715004,0.6181968066708915
715005,0.5007389440749501
715006,0.8564891816709398
715007,0.6756061651007048
715008,0.3467822412619677
715009,0.7401138187655042
721001,0.48496200976332515
721002,0.5434402165760696
721003,0.5434402165760696
721004,0.5007389440749501
721005,0.46276402275055883
721006,0.6181968066708915
721007,0.30818551833949254
721008,0.8075330937542646
721009,0.8292272508241485
721010,0.580719532408982
721011,0.46276402275055883
721012,0.5007389440749501
721013,0.6181968066708915
721014,0.45030527373170043
721015,0.5549493803984608
721016,0.6181968066708915
721017,0.27216192960232427
721018,0.5171937214567235
722001,0.580719532408982
722002,0.48496200976332515
722003,0.45030527373170043
722004,0.45030527373170043
722005,0.30818551833949254
722006,0.5549493803984608
722007,0.580719532408982
722008,0.6665893934263594
722009,0.5549493803984608
722010,0.48496200976332515
722011,0.48496200976332515
722012,0.6996571960621962
722013,0.5549493803984608
722014,0.5171937214567235
722015,0.27216192960232427
722016,0.5549493803984608
722017,0.7401138187655042
722018,0.5007389440749501
722019,0.5190592556205683
722020,0.5171937214567235
722021,0.5583733575484394
722022,0.5583733575484394
722023,0.30818551833949254
722024,0.30818551833949254
722025,0.5583733575484394
722026,0.7401138187655042
722027,0.5007389440749501
722028,0.45030527373170043
722029,0.5434402165760696
722030,0.580719532408982
722031,0.30818551833949254
722032,0.5190592556205683
722033,0.27216192960232427
722034,0.48496200976332515
722035,0.46276402275055883
722036,0.27216192960232427
802001,0
822001,0.9884928906739878
922002,0.6231803006422967
