UCL_CODE11,score_votes
322047,0.3803030303030303
322048,0.08787878787878788
322049,0.010606060606060608
322050,0.08787878787878788
322051,0.3212121212121212
322052,0.7795454545454545
322053,0.13106060606060607
322054,0.1681818181818182
322056,0.13106060606060607
322057,0.3803030303030303
322058,0.13106060606060607
322059,0.3590909090909091
322060,0.7795454545454545
322061,0.3212121212121212
322062,0.05984848484848485
322063,0.010606060606060608
322064,0.3803030303030303
322065,0.13560606060606062
322066,0.13106060606060607
322067,0.1681818181818182
322068,0.7795454545454545
322069,0.3803030303030303
322070,0.13106060606060607
322071,0.13106060606060607
322072,0.13106060606060607
322073,0.3212121212121212
322074,0.08787878787878788
322075,0.3212121212121212
322076,0.7795454545454545
322077,0.41590909090909095
322078,0.7795454545454545
322079,0.7795454545454545
322080,0.3212121212121212
322081,0.41590909090909095
322082,0.38787878787878793
322083,0.41590909090909095
322084,0.7795454545454545
322085,0.1681818181818182
322086,0.3803030303030303
322087,0.010606060606060608
322088,0.13106060606060607
322089,0.13106060606060607
322090,0.13106060606060607
322091,0.41590909090909095
322092,0.05227272727272727
322093,0.1681818181818182
322094,0.468939393939394
322095,0.1681818181818182
322096,0.3803030303030303
322097,0.41590909090909095
322098,0.13106060606060607
322099,0.010606060606060608
322100,0.468939393939394
322101,0.010606060606060608
322102,0.13106060606060607
322103,0.046969696969696974
322104,0.7795454545454545
322105,0.08787878787878788
322106,0.1681818181818182
322107,0.13106060606060607
322108,0.3590909090909091
322109,0.3590909090909091
322110,0.1681818181818182
322111,0.7795454545454545
322112,0.7795454545454545
322113,0.41590909090909095
322114,0.3590909090909091
322115,0.010606060606060608
322116,0.41590909090909095
322117,0.3803030303030303
322118,0.7795454545454545
322119,0.468939393939394
322120,0.046969696969696974
322121,0.7795454545454545
322122,0.7795454545454545
322123,0.13106060606060607
322124,0.7795454545454545
322125,0.046969696969696974
322126,0.3590909090909091
322127,0.3590909090909091
322129,0.3803030303030303
322130,0.13106060606060607
322131,0.41590909090909095
322132,0.3590909090909091
322133,0.3590909090909091
322134,0.13106060606060607
322135,0.3590909090909091
322136,0.7795454545454545
322137,0.7795454545454545
322138,0.13106060606060607
322139,0.1681818181818182
322140,0.41590909090909095
322141,0.41590909090909095
401001,0.05303030303030303
412001,0.5734848484848485
412002,0.10303030303030304
412003,0.5424242424242425
412004,0.371969696969697
413001,0.5424242424242425
413002,0.5424242424242425
413003,0.10303030303030304
413004,0.371969696969697
413005,0.371969696969697
413006,0.371969696969697
414001,0.10303030303030304
414002,0.5424242424242425
415001,0.10303030303030304
415002,0.5734848484848485
415003,0.5734848484848485
415004,0.5424242424242425
415005,0.10303030303030304
415006,0.10303030303030304
415007,0.10303030303030304
415008,0.371969696969697
415009,0.5734848484848485
415010,0.371969696969697
415011,0.371969696969697
415012,0.5734848484848485
415013,0.5424242424242425
415014,0.371969696969697
415015,0.371969696969697
415016,0.5734848484848485
415017,0.5424242424242425
415018,0.10303030303030304
415019,0.5734848484848485
415020,0.5424242424242425
415021,0.10303030303030304
415022,0.5734848484848485
415023,0.371969696969697
415024,0.10303030303030304
415025,0.5424242424242425
415026,0.5424242424242425
415027,0.10303030303030304
415028,0.371969696969697
415029,0.5424242424242425
415030,0.5424242424242425
415031,0.10303030303030304
415032,0.5424242424242425
415033,0.10303030303030304
415034,0.371969696969697
415035,0.371969696969697
415036,0.10303030303030304
415037,0.10303030303030304
415038,0.371969696969697
415039,0.371969696969697
415040,0.10303030303030304
415041,0.10303030303030304
415042,0.371969696969697
415043,0.5734848484848485
415044,0.10303030303030304
415045,0.371969696969697
415046,0.5734848484848485
415047,0.5424242424242425
415048,0.5424242424242425
421001,0.371969696969697
421002,0.371969696969697
421003,0.5424242424242425
421004,0.371969696969697
421005,0.371969696969697
421006,0.5734848484848485
421007,0.371969696969697
421008,0.371969696969697
421009,0.371969696969697
421010,0.5424242424242425
421011,0.371969696969697
421012,0.371969696969697
421013,0.5734848484848485
421014,0.5424242424242425
421015,0.5734848484848485
421016,0.5424242424242425
421017,0.5424242424242425
421018,0.10303030303030304
421019,0.371969696969697
421020,0.10303030303030304
421021,0.371969696969697
421022,0.5424242424242425
421023,0.5734848484848485
421024,0.5424242424242425
421025,0.10303030303030304
421026,0.5424242424242425
421027,0.371969696969697
421028,0.5424242424242425
421029,0.10303030303030304
421030,0.5734848484848485
421031,0.371969696969697
421032,0.10303030303030304
421033,0.10303030303030304
421034,0.371969696969697
421035,0.10303030303030304
421036,0.5734848484848485
421037,0.371969696969697
421038,0.5734848484848485
421039,0.5734848484848485
421040,0.371969696969697
421041,0.5424242424242425
421042,0.5734848484848485
421043,0.371969696969697
421044,0.5424242424242425
421045,0.371969696969697
422001,0.5424242424242425
422002,0.10303030303030304
422003,0.371969696969697
422004,0.5424242424242425
422005,0.371969696969697
422006,0.5734848484848485
422007,0.10303030303030304
422008,0.10303030303030304
422009,0.371969696969697
422010,0.371969696969697
422011,0.371969696969697
422012,0.371969696969697
422013,0.10303030303030304
422014,0.5424242424242425
422015,0.5424242424242425
422016,0.5424242424242425
422017,0.5424242424242425
422018,0.10303030303030304
422019,0.371969696969697
422020,0.10303030303030304
422021,0.371969696969697
422022,0.371969696969697
422023,0.371969696969697
422024,0.371969696969697
422025,0.10303030303030304
422026,0.10303030303030304
422027,0.5424242424242425
422028,0.371969696969697
422029,0.10303030303030304
422030,0.371969696969697
422031,0.10303030303030304
422032,0.10303030303030304
422033,0.5424242424242425
422034,0.371969696969697
422035,0.10303030303030304
422036,0.5424242424242425
422037,0.371969696969697
422038,0.5734848484848485
422039,0.5424242424242425
422040,0.371969696969697
422041,0.371969696969697
422042,0.371969696969697
422043,0.371969696969697
422044,0.5734848484848485
422045,0.371969696969697
422046,0.10303030303030304
422047,0.371969696969697
422048,0.5424242424242425
422049,0.10303030303030304
422050,0.10303030303030304
422051,0.10303030303030304
422052,0.10303030303030304
422053,0.10303030303030304
422054,0.371969696969697
422055,0.5734848484848485
422056,0.5424242424242425
422057,0.371969696969697
422058,0.371969696969697
422059,0.371969696969697
422060,0.10303030303030304
422061,0.371969696969697
501001,0.14772727272727273
511001,0.0946969696969697
512001,0.02878787878787879
512002,0.0946969696969697
512003,0.4303030303030303
512004,0.3015151515151515
512005,0.02878787878787879
513001,0.5848484848484848
513002,0.3015151515151515
513003,0.3015151515151515
513004,0.3015151515151515
514001,0.02878787878787879
514002,0.02878787878787879
514003,0.0946969696969697
514004,0.3015151515151515
514005,0.4303030303030303
515001,0.0946969696969697
515002,0.02878787878787879
515003,0.4303030303030303
515004,0.0946969696969697
515005,0.3015151515151515
515006,0.3015151515151515
515007,0.02878787878787879
515008,0.3015151515151515
515009,0.0946969696969697
515010,0.3015151515151515
515011,0.0946969696969697
515012,0.3015151515151515
515013,0.3015151515151515
515014,0.0946969696969697
515015,0.3015151515151515
515016,0.3015151515151515
515017,0.02878787878787879
515018,0.02878787878787879
515019,0.3015151515151515
515020,0.02878787878787879
515021,0.3015151515151515
515022,0.3015151515151515
515023,0.02878787878787879
515024,0.02878787878787879
515025,0.3015151515151515
515026,0.34545454545454546
515027,0.3015151515151515
515028,0.3015151515151515
515029,0.4303030303030303
515030,0.02878787878787879
515031,0.34545454545454546
515032,0.3015151515151515
515033,0.4303030303030303
515034,0.4303030303030303
521001,0.02878787878787879
521002,0.0946969696969697
521003,0.4303030303030303
521004,0.3015151515151515
521005,0.4303030303030303
521006,0.3015151515151515
521007,0.34545454545454546
521008,0.0946969696969697
521009,0.02878787878787879
521010,0.02878787878787879
521011,0.3015151515151515
521012,0.0946969696969697
521013,0.0946969696969697
521014,0.34545454545454546
521015,0.3007575757575758
521016,0.02878787878787879
521017,0.02878787878787879
521018,0.0946969696969697
521019,0.3015151515151515
521020,0.3015151515151515
521021,0.3015151515151515
521022,0.4303030303030303
521023,0.4303030303030303
521024,0.0946969696969697
521025,0.02878787878787879
521026,0.3015151515151515
521027,0.3015151515151515
521028,0.02878787878787879
521029,0.34545454545454546
521030,0.02878787878787879
521031,0.3015151515151515
521032,0.02878787878787879
521033,0.4303030303030303
521034,0.02878787878787879
521035,0.02878787878787879
521036,0.02878787878787879
521037,0.4303030303030303
521038,0.3015151515151515
521039,0.3015151515151515
521040,0.3015151515151515
521041,0.4303030303030303
521042,0.34545454545454546
521043,0.02878787878787879
521044,0.3015151515151515
521045,0.02878787878787879
521046,0.3015151515151515
521047,0.3015151515151515
521048,0.02878787878787879
521049,0.02878787878787879
521050,0.3015151515151515
521051,0.3015151515151515
521052,0.34545454545454546
521053,0.3015151515151515
521054,0.4303030303030303
521055,0.3015151515151515
521056,0.4303030303030303
521057,0.4303030303030303
521058,0.3015151515151515
522001,0.0946969696969697
522002,0.3015151515151515
522003,0.3015151515151515
522004,0.3015151515151515
522005,0.3007575757575758
522006,0.02878787878787879
522007,0.02878787878787879
522008,0.4303030303030303
522009,0.3015151515151515
522010,0.34545454545454546
522011,0.3015151515151515
522012,0.3015151515151515
522013,0.0946969696969697
522014,0.3015151515151515
522015,0.02878787878787879
522016,0.02878787878787879
522017,0.3015151515151515
522018,0.0946969696969697
522019,0.02878787878787879
522020,0.3015151515151515
522021,0.3015151515151515
522022,0.34545454545454546
522023,0.3015151515151515
522024,0.02878787878787879
522025,0.4303030303030303
522026,1
522027,0.02878787878787879
522028,0.3015151515151515
522029,0.3015151515151515
522030,0.02878787878787879
522031,0.3015151515151515
522032,0.02878787878787879
522033,0.3015151515151515
522034,0.02878787878787879
522035,0.02878787878787879
522036,0.02878787878787879
522037,0.3015151515151515
522038,0.3015151515151515
522039,0.3015151515151515
522040,0.3015151515151515
522041,0.3015151515151515
522042,0.3015151515151515
522043,0.3015151515151515
522044,0.0946969696969697
522045,0.3015151515151515
522046,0.34545454545454546
522047,0.0946969696969697
522048,0.3015151515151515
522049,0.02878787878787879
522050,0.02878787878787879
522051,0.3015151515151515
522052,0.02878787878787879
522053,0.4303030303030303
522054,0.02878787878787879
522055,0.02878787878787879
522056,0.3015151515151515
522057,0.4303030303030303
522058,0.02878787878787879
522059,0.02878787878787879
522060,0.3015151515151515
522061,0.3007575757575758
522062,0.3015151515151515
522063,0.0946969696969697
522064,0.3015151515151515
522065,0.3015151515151515
522066,0.02878787878787879
522067,0.1606060606060606
603001,0.4265151515151515
611001,0.7674242424242426
612001,0.3606060606060606
613001,0.3606060606060606
613002,0.3606060606060606
614001,0.2674242424242424
614002,0.3606060606060606
615001,0.2674242424242424
615002,0.2674242424242424
615003,0.7674242424242426
615004,0.2674242424242424
615005,0.2674242424242424
615006,0.2674242424242424
615007,0.7674242424242426
615008,0.7674242424242426
615009,0.4265151515151515
615010,0.3606060606060606
615011,0.7674242424242426
615012,0.2674242424242424
615013,0.4265151515151515
615014,0.2674242424242424
615015,0.3606060606060606
615016,0.2674242424242424
615017,0.2674242424242424
615018,0.3606060606060606
615019,0.7674242424242426
615020,0.2674242424242424
615021,0.3606060606060606
615022,0.2674242424242424
615023,0.2674242424242424
615024,0.2674242424242424
621001,0.2674242424242424
621002,0.2674242424242424
621004,0.2674242424242424
621005,0.3606060606060606
621006,0.4265151515151515
621007,0.4871212121212121
621008,0.4265151515151515
621009,0.2674242424242424
621010,0.2674242424242424
621011,0.4265151515151515
621012,0.2674242424242424
621013,0.4265151515151515
621014,0.2674242424242424
621016,0.2674242424242424
621017,0.2674242424242424
621018,0.4265151515151515
621019,0.4265151515151515
621020,0.3606060606060606
621021,0.2674242424242424
621022,0.4265151515151515
621023,0.4265151515151515
621024,0.2674242424242424
621025,0.2674242424242424
621026,0.3606060606060606
621027,0.3606060606060606
621028,0.2674242424242424
621029,0.2674242424242424
621030,0.3606060606060606
622001,0.2674242424242424
622002,0.2674242424242424
622003,0.2674242424242424
622004,0.2674242424242424
622005,0.7674242424242426
622006,0.2674242424242424
622007,0.2674242424242424
622008,0.4871212121212121
622009,0.4265151515151515
622010,0.7674242424242426
622011,0.4265151515151515
622012,0.2674242424242424
622013,0.2674242424242424
622014,0.4265151515151515
622015,0.2674242424242424
622016,0.2674242424242424
622017,0.3606060606060606
622018,0.4265151515151515
622019,0.3606060606060606
622020,0.3606060606060606
622021,0.7674242424242426
622022,0.2674242424242424
622023,0.4265151515151515
622024,0.7674242424242426
622025,0.7674242424242426
622026,0.2674242424242424
622027,0.2674242424242424
622028,0.2674242424242424
622029,0.4265151515151515
622030,0.3606060606060606
622031,0.7674242424242426
622032,0.2674242424242424
622033,0.3606060606060606
622035,0.2674242424242424
622036,0.3606060606060606
622038,0.3606060606060606
703001,0.5606060606060607
712001,0.5712121212121213
714001,0.5712121212121213
715001,0.5712121212121213
715002,0.5712121212121213
715003,0.5712121212121213
715004,0.5712121212121213
715005,0.5712121212121213
715006,0.5712121212121213
715007,0.5712121212121213
715008,0.5712121212121213
715009,0.5712121212121213
721001,0.5712121212121213
721002,0.5712121212121213
721003,0.5712121212121213
721004,0.5712121212121213
721005,0.5712121212121213
721006,0.5712121212121213
721007,0.5712121212121213
721008,0.5712121212121213
721009,0.5712121212121213
721010,0.5712121212121213
721011,0.5712121212121213
721012,0.5712121212121213
721013,0.5712121212121213
721014,0.5712121212121213
721015,0.5712121212121213
721016,0.5712121212121213
721017,0.5712121212121213
721018,0.5712121212121213
722001,0.5712121212121213
722002,0.5712121212121213
722003,0.5712121212121213
722004,0.5712121212121213
722005,0.5712121212121213
722006,0.5712121212121213
722007,0.5712121212121213
722008,0.5712121212121213
722009,0.5712121212121213
722010,0.5712121212121213
722011,0.5712121212121213
722012,0.5712121212121213
722013,0.5712121212121213
722014,0.5712121212121213
722015,0.5712121212121213
722016,0.5712121212121213
722017,0.5712121212121213
722018,0.5712121212121213
722019,0.5712121212121213
722020,0.5712121212121213
722021,0.5712121212121213
722022,0.5712121212121213
722023,0.5712121212121213
722024,0.5712121212121213
722025,0.5712121212121213
722026,0.5712121212121213
722027,0.5712121212121213
722028,0.5712121212121213
722029,0.5712121212121213
722030,0.5712121212121213
722031,0.5712121212121213
722032,0.5712121212121213
722033,0.5712121212121213
722034,0.5712121212121213
722035,0.5712121212121213
722036,0.5712121212121213
802001,0.07196969696969698
822001,0.10606060606060606
922002,0.10606060606060606
